"species","plant_no","site.x","wet_weight_g","psi_bars","dry_mass","psi_mpa","psi2","leafwater","curve_id","rwc","rwc_perc","rwc_100","site.y","niche","genusspecies","group","niche2"
"mickelia_nicotianifolia","1","laselva",1.7351,4.9,0.2635,-0.49,2.04081632653061,1.4716,"mickelia_nicotianifolia-1",0.790858672191331,79.0858672191331,20.9141327808669,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","1","laselva",1.7222,6.2,0.2635,-0.62,1.61290322580645,1.4587,"mickelia_nicotianifolia-1",0.783926029576988,78.3926029576988,21.6073970423012,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","1","laselva",1.7125,9,0.2635,-0.9,1.11111111111111,1.449,"mickelia_nicotianifolia-1",0.778713112262326,77.8713112262326,22.1286887737674,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","1","laselva",1.6994,10,0.2635,-1,1,1.4359,"mickelia_nicotianifolia-1",0.771672986816752,77.1672986816752,22.8327013183248,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","1","laselva",0.6923,13.4,0.2635,-1.34,0.746268656716418,0.4288,"mickelia_nicotianifolia-1",0.230443190157409,23.0443190157409,76.9556809842591,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","1","laselva",1.6323,14.8,0.2635,-1.48,0.675675675675676,1.3688,"mickelia_nicotianifolia-1",0.735612496939042,73.5612496939042,26.4387503060958,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","1","laselva",1.6075,15,0.2635,-1.5,0.666666666666667,1.344,"mickelia_nicotianifolia-1",0.722284625866505,72.2284625866505,27.7715374133495,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","2","laselva",1.7798,2.2,0.2448,-0.22,4.54545454545454,1.535,"mickelia_nicotianifolia-2",0.963216158369842,96.3216158369842,3.67838416301576,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","2","laselva",1.7661,2.9,0.2448,-0.29,3.44827586206897,1.5213,"mickelia_nicotianifolia-2",0.954619375718594,95.4619375718594,4.53806242814065,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","2","laselva",1.7155,4,0.2448,-0.4,2.5,1.4707,"mickelia_nicotianifolia-2",0.92286775512347,92.286775512347,7.71322448765297,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","2","laselva",1.7094,4.8,0.2448,-0.48,2.08333333333333,1.4646,"mickelia_nicotianifolia-2",0.919039990585323,91.9039990585323,8.09600094146768,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","2","laselva",1.6989,6.2,0.2448,-0.62,1.61290322580645,1.4541,"mickelia_nicotianifolia-2",0.912451215560643,91.2451215560643,8.75487844393565,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","2","laselva",1.6912,7.8,0.2448,-0.78,1.28205128205128,1.4464,"mickelia_nicotianifolia-2",0.907619447209212,90.7619447209212,9.23805527907884,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","2","laselva",1.6855,7.9,0.2448,-0.79,1.26582278481013,1.4407,"mickelia_nicotianifolia-2",0.904042683624386,90.4042683624386,9.59573163756144,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","2","laselva",1.6763,8,0.2448,-0.8,1.25,1.4315,"mickelia_nicotianifolia-2",0.898269661697999,89.8269661697999,10.1730338302001,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","2","laselva",1.6577,9.9,0.2448,-0.99,1.01010101010101,1.4129,"mickelia_nicotianifolia-2",0.886598117368567,88.6598117368567,11.3401882631433,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","2","laselva",1.6399,11.2,0.2448,-1.12,0.892857142857143,1.3951,"mickelia_nicotianifolia-2",0.875428574945776,87.5428574945776,12.4571425054224,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","2","laselva",1.6304,11.2,0.2448,-1.12,0.892857142857143,1.3856,"mickelia_nicotianifolia-2",0.8694673023044,86.94673023044,13.05326976956,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","2","laselva",1.5029,11.2,0.2448,-1.12,0.892857142857143,1.2581,"mickelia_nicotianifolia-2",0.789460748433289,78.9460748433289,21.0539251566711,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","3","laselva",4.0573,2.8,0.5856,-0.28,3.57142857142857,3.4717,"mickelia_nicotianifolia-3",0.988355296047602,98.8355296047602,1.16447039523977,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","3","laselva",4.0373,4.9,0.5856,-0.49,2.04081632653061,3.4517,"mickelia_nicotianifolia-3",0.982661513197428,98.2661513197428,1.73384868025724,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","3","laselva",4.0238,7,0.5856,-0.7,1.42857142857143,3.4382,"mickelia_nicotianifolia-3",0.978818209773559,97.8818209773559,2.11817902264406,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","3","laselva",4.0101,8.1,0.5856,-0.81,1.23456790123457,3.4245,"mickelia_nicotianifolia-3",0.97491796852119,97.491796852119,2.50820314788102,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","3","laselva",3.9938,10.1,0.5856,-1.01,0.99009900990099,3.4082,"mickelia_nicotianifolia-3",0.970277535498297,97.0277535498297,2.97224645017027,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","3","laselva",3.9735,11.3,0.5856,-1.13,0.884955752212389,3.3879,"mickelia_nicotianifolia-3",0.96449834590537,96.449834590537,3.55016540946302,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","3","laselva",3.9571,12.1,0.5856,-1.21,0.826446280991736,3.3715,"mickelia_nicotianifolia-3",0.959829443968226,95.9829443968226,4.01705560317735,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","3","laselva",3.945,12,0.5856,-1.2,0.833333333333333,3.3594,"mickelia_nicotianifolia-3",0.956384705343871,95.6384705343871,4.36152946561295,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","3","laselva",3.9063,1,0.5856,-0.1,10,3.3207,"mickelia_nicotianifolia-3",0.945367235528782,94.5367235528782,5.46327644712179,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","3","laselva",3.8473,13.9,0.5856,-1.39,0.719424460431655,3.2617,"mickelia_nicotianifolia-3",0.928570576120766,92.8570576120766,7.14294238792336,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","4","laselva",1.8691,2.5,0.2836,-0.25,4,1.5855,"mickelia_nicotianifolia-4",0.958415307472589,95.8415307472589,4.15846925274114,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","4","laselva",1.8625,4.1,0.2836,-0.41,2.4390243902439,1.5789,"mickelia_nicotianifolia-4",0.954425688406478,95.4425688406478,4.55743115935225,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","4","laselva",1.8562,4,0.2836,-0.4,2.5,1.5726,"mickelia_nicotianifolia-4",0.950617415661553,95.0617415661553,4.93825843384465,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","4","laselva",1.8502,8.2,0.2836,-0.82,1.21951219512195,1.5666,"mickelia_nicotianifolia-4",0.946990489237816,94.6990489237816,5.30095107621838,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","4","laselva",1.8127,10.8,0.2836,-1.08,0.925925925925926,1.5291,"mickelia_nicotianifolia-4",0.924322199089458,92.4322199089458,7.56778009105422,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","4","laselva",1.7844,12,0.2836,-1.2,0.833333333333333,1.5008,"mickelia_nicotianifolia-4",0.907215196124163,90.7215196124163,9.27848038758367,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","4","laselva",1.6884,12.2,0.2836,-1.22,0.819672131147541,1.4048,"mickelia_nicotianifolia-4",0.849184373344366,84.9184373344366,15.0815626655634,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","5","laselva",1.4046,2.8,0.2527,-0.28,3.57142857142857,1.1519,"mickelia_nicotianifolia-5",0.97621249710118,97.621249710118,2.37875028988201,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","5","laselva",1.3776,3.1,0.2527,-0.31,3.2258064516129,1.1249,"mickelia_nicotianifolia-5",0.953330530418541,95.3330530418541,4.66694695814591,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","5","laselva",1.3514,3.9,0.2527,-0.39,2.56410256410256,1.0987,"mickelia_nicotianifolia-5",0.931126547933906,93.1126547933906,6.88734520660941,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","5","laselva",1.2969,8,0.2527,-0.8,1.25,1.0442,"mickelia_nicotianifolia-5",0.884938874444875,88.4938874444875,11.5061125555125,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","5","laselva",1.2763,10.5,0.2527,-1.05,0.952380952380952,1.0236,"mickelia_nicotianifolia-5",0.867480781346269,86.7480781346269,13.2519218653731,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","5","laselva",1.2521,13.6,0.2527,-1.36,0.735294117647059,0.9994,"mickelia_nicotianifolia-5",0.846971759356645,84.6971759356645,15.3028240643355,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","5","laselva",1.2172,14.9,0.2527,-1.49,0.671140939597315,0.9645,"mickelia_nicotianifolia-5",0.817394698718715,81.7394698718715,18.2605301281285,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","5","laselva",1.1618,15.2,0.2527,-1.52,0.657894736842105,0.9091,"mickelia_nicotianifolia-5",0.77044429300693,77.044429300693,22.955570699307,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","6","laselva",1.217,4.9,0.1745,-0.49,2.04081632653061,1.0425,"mickelia_nicotianifolia-6",0.95568957811374,95.568957811374,4.43104218862604,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","6","laselva",1.2128,5.2,0.1745,-0.52,1.92307692307692,1.0383,"mickelia_nicotianifolia-6",0.951839317942922,95.1839317942922,4.81606820570782,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","6","laselva",1.2091,7,0.1745,-0.7,1.42857142857143,1.0346,"mickelia_nicotianifolia-6",0.948447422078154,94.8447422078154,5.15525779218461,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","6","laselva",1.2049,7.2,0.1745,-0.72,1.38888888888889,1.0304,"mickelia_nicotianifolia-6",0.944597161907336,94.4597161907336,5.54028380926643,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","6","laselva",1.1991,8,0.1745,-0.8,1.25,1.0246,"mickelia_nicotianifolia-6",0.939280135957158,93.9280135957158,6.07198640428416,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","6","laselva",1.1945,8.8,0.1745,-0.88,1.13636363636364,1.02,"mickelia_nicotianifolia-6",0.935063184341501,93.5063184341501,6.49368156584993,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","6","laselva",1.1909,10,0.1745,-1,1,1.0164,"mickelia_nicotianifolia-6",0.931762961337942,93.1762961337942,6.82370386620576,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","6","laselva",1.1862,11,0.1745,-1.1,0.909090909090909,1.0117,"mickelia_nicotianifolia-6",0.927454336861075,92.7454336861075,7.25456631389254,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","6","laselva",1.1587,12.1,0.1745,-1.21,0.826446280991736,0.9842,"mickelia_nicotianifolia-6",0.902244300028338,90.2244300028338,9.77556999716617,"la_selva","climber","micnic","E1","hemi-epiphyte"
"mickelia_nicotianifolia","6","laselva",1.1502,12.1,0.1745,-1.21,0.826446280991736,0.9757,"mickelia_nicotianifolia-6",0.894452106825492,89.4452106825492,10.5547893174508,"la_selva","climber","micnic","E1","hemi-epiphyte"
"nephrolepis_biserrata","1","laselva",0.9233,1.3,0.0948,-0.13,7.69230769230769,0.8285,"nephrolepis_biserrata-1",0.916636970613716,91.6636970613716,8.33630293862841,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","1","laselva",0.9046,2.8,0.0948,-0.28,3.57142857142857,0.8098,"nephrolepis_biserrata-1",0.895947638869025,89.5947638869025,10.4052361130975,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","1","laselva",0.8902,3,0.0948,-0.3,3.33333333333333,0.7954,"nephrolepis_biserrata-1",0.880015747044236,88.0015747044236,11.9984252955764,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","1","laselva",0.8796,3.6,0.0948,-0.36,2.77777777777778,0.7848,"nephrolepis_biserrata-1",0.868288104450989,86.8288104450989,13.1711895549011,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","1","laselva",0.8689,4,0.0948,-0.4,2.5,0.7741,"nephrolepis_biserrata-1",0.85644982372007,85.644982372007,14.355017627993,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","1","laselva",0.8545,5.2,0.0948,-0.52,1.92307692307692,0.7597,"nephrolepis_biserrata-1",0.840517931895281,84.0517931895281,15.9482068104719,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","1","laselva",0.8386,6.1,0.0948,-0.61,1.63934426229508,0.7438,"nephrolepis_biserrata-1",0.82292646800541,82.292646800541,17.707353199459,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","1","laselva",0.8167,6.7,0.0948,-0.67,1.49253731343284,0.7219,"nephrolepis_biserrata-1",0.79869671585521,79.869671585521,20.130328414479,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","1","laselva",0.7767,7.8,0.0948,-0.78,1.28205128205128,0.6819,"nephrolepis_biserrata-1",0.754441460786352,75.4441460786352,24.5558539213648,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","1","laselva",0.7462,8,0.0948,-0.8,1.25,0.6514,"nephrolepis_biserrata-1",0.720696828796348,72.0696828796348,27.9303171203652,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","1","laselva",0.7162,8.9,0.0948,-0.89,1.12359550561798,0.6214,"nephrolepis_biserrata-1",0.687505387494705,68.7505387494705,31.2494612505295,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","1","laselva",0.6194,10.7,0.0948,-1.07,0.934579439252337,0.5246,"nephrolepis_biserrata-1",0.580407670228069,58.0407670228069,41.9592329771931,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","1","laselva",0.6051,12.5,0.0948,-1.25,0.8,0.5103,"nephrolepis_biserrata-1",0.564586416540953,56.4586416540953,43.5413583459047,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","2","laselva",0.647,2,0.0802,-0.2,5,0.5668,"nephrolepis_biserrata-2",0.862753949769862,86.2753949769862,13.7246050230138,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","2","laselva",0.6396,3.1,0.0802,-0.31,3.2258064516129,0.5594,"nephrolepis_biserrata-2",0.85149004852022,85.149004852022,14.850995147978,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","2","laselva",0.6347,4.2,0.0802,-0.42,2.38095238095238,0.5545,"nephrolepis_biserrata-2",0.844031519314376,84.4031519314376,15.5968480685624,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","2","laselva",0.6194,5,0.0802,-0.5,2,0.5392,"nephrolepis_biserrata-2",0.820742642406333,82.0742642406333,17.9257357593667,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","2","laselva",0.6139,5.9,0.0802,-0.59,1.69491525423729,0.5337,"nephrolepis_biserrata-2",0.812370823909978,81.2370823909978,18.7629176090022,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","2","laselva",0.6031,6.5,0.0802,-0.65,1.53846153846154,0.5229,"nephrolepis_biserrata-2",0.795931616680771,79.5931616680771,20.4068383319229,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","2","laselva",0.594,7.3,0.0802,-0.73,1.36986301369863,0.5138,"nephrolepis_biserrata-2",0.782080062441346,78.2080062441346,21.7919937558654,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","2","laselva",0.5778,7.3,0.0802,-0.73,1.36986301369863,0.4976,"nephrolepis_biserrata-2",0.757421251597536,75.7421251597536,24.2578748402464,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","2","laselva",0.5604,8,0.0802,-0.8,1.25,0.4802,"nephrolepis_biserrata-2",0.730935862172702,73.0935862172702,26.9064137827298,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","2","laselva",0.6497,8.6,0.0802,-0.86,1.16279069767442,0.5695,"nephrolepis_biserrata-2",0.866863751577164,86.6863751577164,13.3136248422836,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","2","laselva",0.5204,11,0.0802,-1.1,0.909090909090909,0.4402,"nephrolepis_biserrata-2",0.670049909471936,67.0049909471936,32.9950090528064,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","2","laselva",0.4926,11,0.0802,-1.1,0.909090909090909,0.4124,"nephrolepis_biserrata-2",0.627734172344903,62.7734172344903,37.2265827655097,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","2","laselva",0.4369,11.2,0.0802,-1.12,0.892857142857143,0.3567,"nephrolepis_biserrata-2",0.542950483209086,54.2950483209086,45.7049516790914,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","3","laselva",0.3729,1.5,0.0521,-0.15,6.66666666666667,0.3208,"nephrolepis_biserrata-3",0.897814131513885,89.7814131513884,10.2185868486116,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","3","laselva",0.3681,2.7,0.0521,-0.27,3.7037037037037,0.316,"nephrolepis_biserrata-3",0.884380503610934,88.4380503610934,11.5619496389066,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","3","laselva",0.3627,3.1,0.0521,-0.31,3.2258064516129,0.3106,"nephrolepis_biserrata-3",0.869267672220114,86.9267672220114,13.0732327779886,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","3","laselva",0.361,4,0.0521,-0.4,2.5,0.3089,"nephrolepis_biserrata-3",0.864509929004485,86.4509929004485,13.5490070995515,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","3","laselva",0.3571,5,0.0521,-0.5,2,0.305,"nephrolepis_biserrata-3",0.853595106333338,85.3595106333338,14.6404893666662,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","3","laselva",0.3543,6,0.0521,-0.6,1.66666666666667,0.3022,"nephrolepis_biserrata-3",0.84575882338995,84.575882338995,15.424117661005,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","3","laselva",0.3473,6.8,0.0521,-0.68,1.47058823529412,0.2952,"nephrolepis_biserrata-3",0.82616811603148,82.616811603148,17.383188396852,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","3","laselva",0.3425,7.2,0.0521,-0.72,1.38888888888889,0.2904,"nephrolepis_biserrata-3",0.812734488128529,81.2734488128529,18.7265511871471,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","3","laselva",0.3375,7.2,0.0521,-0.72,1.38888888888889,0.2854,"nephrolepis_biserrata-3",0.798741125729622,79.8741125729622,20.1258874270378,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","3","laselva",0.3104,8.1,0.0521,-0.81,1.23456790123457,0.2583,"nephrolepis_biserrata-3",0.722897101527545,72.2897101527545,27.7102898472455,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","3","laselva",0.2758,9,0.0521,-0.9,1.11111111111111,0.2237,"nephrolepis_biserrata-3",0.626063033727107,62.6063033727107,37.3936966272893,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","6","laselva",0.821,0.7,0.1079,-0.07,14.2857142857143,0.7131,"nephrolepis_biserrata-6",1.00471583823318,100.471583823318,-0.471583823317843,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","6","laselva",0.7979,1.7,0.1079,-0.17,5.88235294117647,0.69,"nephrolepis_biserrata-6",0.972169300772533,97.2169300772533,2.78306992274672,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","6","laselva",0.7842,2.7,0.1079,-0.27,3.7037037037037,0.6763,"nephrolepis_biserrata-6",0.952866808858643,95.2866808858643,4.71331911413566,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","6","laselva",0.7745,2.8,0.1079,-0.28,3.57142857142857,0.6666,"nephrolepis_biserrata-6",0.939200081007203,93.9200081007203,6.07999189927966,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","6","laselva",0.7638,3.3,0.1079,-0.33,3.03030303030303,0.6559,"nephrolepis_biserrata-6",0.924124412140151,92.4124412140151,7.5875587859849,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","6","laselva",0.7623,3.9,0.1079,-0.39,2.56410256410256,0.6544,"nephrolepis_biserrata-6",0.922011000616732,92.2011000616732,7.79889993832676,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","6","laselva",0.7587,4.6,0.1079,-0.46,2.17391304347826,0.6508,"nephrolepis_biserrata-6",0.916938812960528,91.6938812960528,8.30611870394719,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","6","laselva",0.7519,5,0.1079,-0.5,2,0.644,"nephrolepis_biserrata-6",0.907358014054364,90.7358014054364,9.26419859456361,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","6","laselva",0.7458,7,0.1079,-0.7,1.42857142857143,0.6379,"nephrolepis_biserrata-6",0.898763473859128,89.8763473859129,10.1236526140871,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","6","laselva",0.7382,7,0.1079,-0.7,1.42857142857143,0.6303,"nephrolepis_biserrata-6",0.888055522140474,88.8055522140475,11.1944477859525,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","6","laselva",0.7288,9.1,0.1079,-0.91,1.0989010989011,0.6209,"nephrolepis_biserrata-6",0.874811476593718,87.4811476593718,12.5188523406282,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","6","laselva",0.7239,9,0.1079,-0.9,1.11111111111111,0.616,"nephrolepis_biserrata-6",0.867907665617218,86.7907665617218,13.2092334382782,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","6","laselva",0.7144,10.5,0.1079,-1.05,0.952380952380952,0.6065,"nephrolepis_biserrata-6",0.8545227259689,85.45227259689,14.54772740311,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","6","laselva",0.6994,10.5,0.1079,-1.05,0.952380952380952,0.5915,"nephrolepis_biserrata-6",0.833388610734715,83.3388610734715,16.6611389265285,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","6","laselva",0.6601,10.5,0.1079,-1.05,0.952380952380952,0.5522,"nephrolepis_biserrata-6",0.778017228821149,77.8017228821149,22.1982771178851,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","8","laselva",1.5743,1.5,0.139,-0.15,6.66666666666667,1.4353,"nephrolepis_biserrata-8",0.886711011787669,88.6711011787669,11.3288988212331,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","8","laselva",1.5579,2,0.139,-0.2,5,1.4189,"nephrolepis_biserrata-8",0.876579289782988,87.6579289782988,12.3420710217012,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","8","laselva",1.538,2.3,0.139,-0.23,4.34782608695652,1.399,"nephrolepis_biserrata-8",0.864285310033407,86.4285310033407,13.5714689966593,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","8","laselva",1.5255,2.4,0.139,-0.24,4.16666666666667,1.3865,"nephrolepis_biserrata-8",0.856562960944473,85.6562960944473,14.3437039055527,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","8","laselva",1.5024,3,0.139,-0.3,3.33333333333333,1.3634,"nephrolepis_biserrata-8",0.842292059828125,84.2292059828125,15.7707940171875,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","8","laselva",1.4778,3.5,0.139,-0.35,2.85714285714286,1.3388,"nephrolepis_biserrata-8",0.827094476821104,82.7094476821104,17.2905523178896,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","8","laselva",1.4474,5,0.139,-0.5,2,1.3084,"nephrolepis_biserrata-8",0.808313723836819,80.8313723836819,19.1686276163181,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","8","laselva",1.1435,5.3,0.139,-0.53,1.88679245283019,1.0045,"nephrolepis_biserrata-8",0.620567972786674,62.0567972786674,37.9432027213326,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","8","laselva",1.0387,6.7,0.139,-0.67,1.49253731343284,0.8997,"nephrolepis_biserrata-8",0.555823798025058,55.5823798025058,44.4176201974942,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","8","laselva",1.011,7.8,0.139,-0.78,1.28205128205128,0.872,"nephrolepis_biserrata-8",0.538711072443982,53.8711072443982,46.1288927556018,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","8","laselva",1.0076,8.2,0.139,-0.82,1.21951219512195,0.8686,"nephrolepis_biserrata-8",0.536610593491792,53.6610593491792,46.3389406508208,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","8","laselva",1.1023,8.8,0.139,-0.88,1.13636363636364,0.9633,"nephrolepis_biserrata-8",0.59511511018955,59.511511018955,40.488488981045,"la_selva","terrestrial","nepbis","E1","terrestrial"
"nephrolepis_biserrata","9","laselva",1.1752,1.5,0.1225,-0.15,6.66666666666667,1.0527,"nephrolepis_biserrata-9",0.937704425581936,93.7704425581936,6.22955744180641,"la_selva","terrestrial","nepbis","E1","terrestrial"
