site,species,plant_no,genusspecies,niche,group,niche2,lamina_area_cm2,date,frond_length_cm,stipe_length_cm,lamina_length_cm,chl_mg_m2,cfr,year,xylem_area_um2,lamina_area_mm2,xylem_area_mm2,huber,stomatal_length_um,average_guardcell_width_um,stomatal_size,sd_mm2,dry_mass,lamina_area,SWC,osmotic_potential,waterpot_tlp,rwc_tlp,elasticity,capacitance_full,capacitance_zero.,capacitance_absolute,dry_mass_g,sla_cm2g,d13C,d15N,c_perc,n_perc
la_selva,pleopeltis_bradeorum,2,plebra,hemi-epiphyte,E1,hemi-epiphyte,146,7/20/2017,43.6,14.5,29.1,636,1.62,2017,37211,14600,0.037211,2.55E-06,NA,NA,NA,13.38688086,0.1557,146,5.091318761,-0.839096944,-0.919094102,94.86345533,16.17443053,0.056221726,0.544421832,0.169589013,0.0077,64.93506494,-34.52,-0.39,43.76481994,2.41468144
la_selva,pleopeltis_bradeorum,3,plebra,hemi-epiphyte,E1,hemi-epiphyte,109,7/20/2017,39.4,12.5,26.9,585,1.54,2017,17111,10900,0.017111,1.57E-06,NA,NA,NA,9.817045962,0.1083,109,6.008308005,-0.851273812,-0.934572303,92.62336333,12.07982783,0.075877015,0.668256609,0.25164707,0.0051,98.03921569,-35.64,-1.49,44.70778677,2.352777003
la_selva,pleopeltis_bradeorum,4,plebra,hemi-epiphyte,E1,hemi-epiphyte,141,7/20/2017,46,14.8,31.2,668,1.67,2017,18778,14100,0.018778,1.33E-06,NA,NA,NA,15.84114235,0.1234,141,5.302283223,-0.840212508,-0.93938337,94.14616426,13.42803345,0.065845173,0.427669551,0.169750244,0.0067,74.62686567,-35.22,-0.84,44.72581522,3.103804348
la_selva,pleopeltis_bradeorum,5,plebra,hemi-epiphyte,E1,hemi-epiphyte,137,7/20/2017,31.1,10.6,20.5,642,1.63,2017,16266,13700,0.016266,1.19E-06,NA,NA,NA,12.22668452,0.162,137,3.482937924,-0.903993384,-1.251443432,93.61332007,13.07928329,0.053049122,0.084058869,0.121379648,0.0096,52.08333333,-34.09,-0.56,43.19741189,1.498348018
la_selva,pleopeltis_bradeorum,6,plebra,hemi-epiphyte,E1,hemi-epiphyte,61,7/20/2017,24.4,6,18.4,332,1.14,2017,11954,6100,0.011954,1.96E-06,NA,NA,NA,10.75412762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0137,36.49635036,-31.43,1.15,45.27527001,0.886181113
la_selva,polybotrya_osmundacea,1,polosm,climber,E1,terrestrial,1519.7,7/8/2017,99,19.2,79.8,534,1.46,2019,222102.608,151970,0.222102608,1.46E-06,51.22222222,13.38888889,1374.444444,44.74708171,0.4614,1519.7,2.565564624,-1.139052611,-1.231877443,96.98826002,38.58124484,0.024030273,0.202944368,0.010398936,0.0055,90.90909091,-37.12,3.53,47.51985757,2.423171734
la_selva,polybotrya_osmundacea,2,polosm,climber,E1,terrestrial,1314.8,7/8/2017,110,31.4,78.6,617,1.59,2019,156353.584,131480,0.156353584,1.19E-06,49.44444444,13.55555556,1341.333333,40.72632944,0.5936,1314.8,2.475570253,-1.148557614,-1.229783726,97.74763279,42.21667019,0.021867788,0.180717042,0.013578187,0.0065,76.92307692,-34.78,3.18,48.43865454,2.378274056
la_selva,polybotrya_osmundacea,3,polosm,climber,E1,terrestrial,1075.7,7/8/2017,95.1,24.4,70.7,604,1.57,2019,308399.947,107570,0.308399947,2.87E-06,49.33333333,13.61111111,1343.666667,38.56463467,0.5991,1075.7,2.745443034,-1.095065895,-1.233051551,95.74445904,27.6007882,0.032663817,0.222409881,0.027746935,0.008,62.5,-36.45,5.17,47.48470653,2.263433453
la_selva,polybotrya_osmundacea,4,polosm,climber,E1,terrestrial,1292.2,7/8/2017,92.7,27.5,65.2,541,1.57,2019,114951.064,129220,0.114951064,8.90E-07,45.88888889,13,1192.555556,49.07047125,0.4963,1292.2,2.899228841,-1.097136547,-1.150537596,97.3877541,34.47850776,0.024779195,0.299748593,0.015328926,0.0053,94.33962264,-35.6,2.94,47.56684492,2.674922601
la_selva,polybotrya_osmundacea,5,polosm,climber,E1,terrestrial,1002.6,7/8/2017,97.4,37.7,59.7,572,1.47,2019,147726.398,100260,0.147726398,1.47E-06,51.55555556,13.27777778,1365.888889,47.34111543,0.519,1002.6,3.640866692,-1.148134181,-1.189186793,96.2526754,27.55552815,0.031937646,0.581832254,0.033440659,0.006,83.33333333,-34.94,1.5,47.01153213,2.707303679
la_selva,polybotrya_osmundacea,6,polosm,climber,E1,terrestrial,1073.3,7/8/2017,89.7,20.6,69.1,553,1.49,2019,134470.168,107330,0.134470168,1.25E-06,46.625,13,1214.25,39.38607869,0.482,1073.3,2.896804655,-1.327600804,-1.451139333,94.61705898,26.82127265,0.034488285,0.315384825,0.024925519,0.0053,94.33962264,-35.91,2.67,47.80292172,2.402701213
la_selva,salpichlaena_volubilis,1,salvol,climber,E2,terrestrial,468,7/11/2017,81,45,36,477,1.37,2017,224482.395,46800,0.224482395,4.80E-06,58.44444444,9.888888889,1157.555556,18.98148148,0.5986,468,3.180866466,-0.913083957,-1.029400217,96.49872203,25.03150905,0.03501278,0.207254687,0.079138968,0.0062,80.64516129,-36.52,4.06,41.8100654,2.641171453
la_selva,salpichlaena_volubilis,2,salvol,climber,E2,terrestrial,576,7/11/2017,63,24,39,579,1.53,2017,270082.527,57600,0.270082527,4.69E-06,60.33333333,10.66666667,1293.555556,20.37037037,0.9144,576,2.962953755,-0.644415056,-0.83685249,93.55467066,9.297692068,0.079492506,0.182172685,0.207726686,0.0079,63.29113924,-33.99,4.4,38.43326039,2.462527352
la_selva,salpichlaena_volubilis,3,salvol,climber,E2,terrestrial,370,7/11/2017,60,30,30,649,1.64,2017,295716.262,37000,0.295716262,7.99E-06,58.55555556,10.33333333,1209.777778,24.07407407,0.5882,370,3.308992927,-0.809773377,-1.241089678,94.76714575,14.1163555,0.043338401,0.061565372,0.126654175,0.0069,72.46376812,-35.91,3.18,43.15202232,2.790237099
la_selva,salpichlaena_volubilis,4,salvol,climber,E2,terrestrial,460,7/11/2017,58,23,35,496,1.4,2017,204644.752,46000,0.204644752,4.45E-06,64.55555556,11.61111111,1498,26.25,0.4261,460,2.873413026,-1.139406749,-1.23353493,95.25783028,23.91493313,0.038554225,0.380935694,0.057010025,0.0078,64.1025641,-35.39,2.78,38.93233288,2.378444748
la_selva,salpichlaena_volubilis,5,salvol,climber,E2,terrestrial,429,7/11/2017,NA,NA,NA,528,1.45,2017,396191.791,42900,0.396191791,9.24E-06,56.22222222,11,1235.777778,NA,0.7331,429,2.646228345,-0.834889249,-0.963378246,96.5901183,24.69672843,0.034794711,0.150165628,0.087412587,0.0063,79.36507937,-36.53,3.14,39.21876705,2.514457174
la_selva,salpichlaena_volubilis,6,salvol,climber,E2,terrestrial,408,7/11/2017,NA,NA,NA,465,1.35,2017,320710.762,40800,0.320710762,7.86E-06,62.77777778,10.94444444,1375.888889,NA,0.6498,408,3.546141702,-1.003643275,-1.108758389,97.34915889,35.73634314,0.025160829,0.15792183,0.078945625,0.0063,79.36507937,-33.97,2.53,35.78732515,2.63145875
la_selva,serpocaulon_loriciforme,1,serlor,epiphyte,E1,epiphyte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,12.16666667,949.4444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
la_selva,serpocaulon_loriciforme,2,serlor,epiphyte,E1,epiphyte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.77777778,10.72222222,919.5555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
la_selva,serpocaulon_loriciforme,3,serlor,epiphyte,E1,epiphyte,172.7,7/8/2017,45.5,4.7,40.8,243,1,NA,NA,NA,NA,NA,42.77777778,12,1028,NA,0.0713,172.7,6.396639392,-0.542669242,-0.690124144,86.76102061,3.611064421,0.206922537,0.375592675,0.303587824,0.0032,62.5,-35.21,2.5,43.208413,2.87462442
la_selva,serpocaulon_loriciforme,4,serlor,epiphyte,E1,epiphyte,665.4,NA,NA,NA,NA,NA,NA,2017,23833.66,66540,0.02383366,3.58E-07,40.88888889,13.22222222,1082.888889,56.01851852,0.0655,154.5,5.643567575,-0.596143455,-0.639312201,95.765313,13.85555351,0.067192353,0.780875502,0.089312839,0.0053,37.73584906,-33.65,-1.41,45.91638608,3.777216611
la_selva,serpocaulon_loriciforme,4,serlor,epiphyte,E1,epiphyte,154.5,7/8/2017,63.6,8.6,55,294,1.08,NA,NA,NA,NA,NA,40.88888889,13.22222222,1082.888889,56.01851852,0.0655,154.5,5.643567575,-0.596143455,-0.639312201,95.765313,13.85555351,0.067192353,0.780875502,0.089312839,0.0053,37.73584906,-33.65,-1.41,45.91638608,3.777216611
la_selva,serpocaulon_loriciforme,5,serlor,epiphyte,E1,epiphyte,172.7,NA,NA,NA,NA,NA,NA,2017,40876.898,17270,0.040876898,2.37E-06,43.88888889,12.11111111,1062,49.07407407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
la_selva,serpocaulon_loriciforme,6,serlor,epiphyte,E1,epiphyte,274.6,7/8/2017,56.6,9.9,46.7,338,1.15,2017,37919.059,27460,0.037919059,1.38E-06,44,13,1143.888889,39.12037037,0.1308,274.6,5.69968894,-0.59771493,-0.675357612,92.17735714,7.473966353,0.117533601,0.458358315,0.177275167,0.0044,45.45454545,-34.57,1.22,46.69528711,3.608071506
la_selva,serpocaulon_loriciforme,9,serlor,epiphyte,E1,epiphyte,225.8,7/8/2017,53.5,7.3,46.2,224,0.97,2017,41068.633,22580,0.041068633,1.82E-06,NA,NA,NA,44.44444444,0.1679,225.8,5.416496274,-0.65043875,-0.7017961,94.61973552,12.32266626,0.075339516,0.505023718,0.168575916,0.0043,46.51162791,-34.72,1.94,45.60925307,3.335005574
la_selva,serpocaulon_loriciforme,10,serlor,epiphyte,E1,epiphyte,192.8,7/8/2017,63,9.2,53.8,281,1.06,2017,42425.407,19280,0.042425407,2.20E-06,NA,NA,NA,37.73148148,0.0887,192.8,6.049490497,-0.628524276,-0.717027198,91.46651567,7.167571853,0.121433841,0.504444753,0.187759801,0.0044,45.45454545,-35.01,1.43,44.86356209,2.944989107
la_selva,serpocaulon_loriciforme,12,serlor,epiphyte,E1,epiphyte,190.7,7/8/2017,55.5,6.4,49.1,313,1.11,NA,NA,NA,NA,NA,NA,NA,NA,48.7962963,0.1023,190.7,5.756412466,-0.744132727,-0.85095248,91.00310663,7.334095932,0.116942233,0.435328349,0.200620692,0.0036,55.55555556,-33.48,-1.23,44.60291235,3.007840941
la_selva,tectaria_incisa,1,tecinc,terrestrial,E1,terrestrial,571.2,8/13/2017,69,32,37,243,1,2019,311418.821,57120,0.311418821,5.45E-06,35.88888889,8.444444444,606.4444444,62.69522535,0.4822,571.2,4.540461013,-0.973335764,-1.021510159,95.86142897,21.28375677,0.044607255,0.720615301,0.094988702,0.0039,128.2051282,-33.61,2,43.63774648,3.491549296
la_selva,tectaria_incisa,2,tecinc,terrestrial,E1,terrestrial,763.4,8/13/2017,107,43,64,230,0.98,2019,219717.175,76340,0.219717175,2.88E-06,47.77777778,10.88888889,1031.333333,95.26996876,0.4927,763.4,6.705986178,-0.702747527,-0.792341133,94.26643064,11.11850423,0.078731946,0.478615582,0.189309122,0.0037,135.1351351,-32.78,-0.52,45.12739217,4.342473579
la_selva,tectaria_incisa,3,tecinc,terrestrial,E1,terrestrial,876.2,8/13/2017,91,37,54,217,0.96,2019,214298.323,87620,0.214298323,2.45E-06,48.33333333,11.5,1107.666667,132.7742837,0.663,876.2,3.894974064,-0.649074373,-0.720928441,93.96027924,9.387535396,0.094917533,0.566803264,0.155413516,0.0044,113.6363636,-33.55,0.99,44.11177645,4.196464214
la_selva,tectaria_incisa,4,tecinc,terrestrial,E1,terrestrial,681.5,8/13/2017,91,45,46,414,1.27,2019,312938.359,68150,0.312938359,4.59E-06,45,10.05555556,905.7777778,109.7134871,0.6126,681.5,4.608978292,-0.923655391,-0.97613058,96.27903005,23.47917406,0.040177219,0.544939381,0.09247475,0.0037,135.1351351,-33.73,0.41,44.29415105,3.782226008
la_selva,tectaria_incisa,5,tecinc,terrestrial,E1,terrestrial,910,8/13/2017,90,33,57,255,1.02,2019,216272.506,91000,0.216272506,2.38E-06,47.22222222,10.61111111,1002,105.9794734,0.4616,910,5.269974003,-0.788440779,-0.806483975,97.75057346,34.75570905,0.028117832,0.906741304,0.041758242,0.0032,156.25,-32.94,0.15,45.12604807,4.234768027
la_selva,tectaria_incisa,6,tecinc,terrestrial,E1,terrestrial,400.2,8/13/2017,71,30,41,465,1.35,2019,237924.359,40020,0.237924359,5.95E-06,37.88888889,9.111111111,687.7777778,53.81526104,0.6043,400.2,4.823519698,-0.704073973,-0.838784857,94.93103235,14.00358421,0.059678536,0.268635121,0.241482256,0.0038,131.5789474,-35.49,-0.01,44.72956829,3.578332881
las_cruces,asplenium_uniseriale,1,aspuni,terrestrial,E2,terrestrial,60.94,7/13/2018,34.3,12.3,22,331.3333333,1.14,NA,NA,NA,NA,NA,54.42857143,12.28571429,1339.714286,35.639413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027,79.62962963,-34.03,-2.29,46.69,3.99
las_cruces,asplenium_uniseriale,2,aspuni,terrestrial,E2,terrestrial,96.88,7/13/2018,60.5,17.6,42.9,365.3333333,1.193333333,2018,29277.6,9688,0.0292776,3.02E-06,59,14.125,1665.25,18.86792453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036,71.66666667,-31.5,-2.01,47.43,3.76
las_cruces,asplenium_uniseriale,3,aspuni,terrestrial,E2,terrestrial,152.18,7/13/2018,77.8,17.7,60.1,310.6666667,1.106666667,2018,36703.254,15218,0.036703254,2.41E-06,53.5,13.75,1476.5,41.92872117,0.1648,152.18,6.975403615,-0.329955583,-0.453791397,95.42458569,5.712193585,0.120224969,0.125657357,0.504534815,0.045,51.55555556,-35.04,-1.97,47.52,3.52
las_cruces,asplenium_uniseriale,4,aspuni,terrestrial,E2,terrestrial,60.7,7/13/2018,35.5,12.7,22.8,208.6666667,0.946666667,2018,28787.168,6070,0.028787168,4.74E-06,56.125,14.3125,1607.375,25.85604472,0.1125,60.7,10.0102651,-0.451530654,-0.544175946,94.81822374,7.612181685,0.106625112,0.332538401,1.098996744,0.013,106.1538462,-32.64,0.1,47.47,2.94
las_cruces,asplenium_uniseriale,5,aspuni,terrestrial,E2,terrestrial,92.51,7/13/2018,30.8,13.4,17.4,329.3333333,1.173333333,2018,23113.533,9251,0.023113533,2.50E-06,53.125,13.625,1453.75,34.94060098,0.0931,92.51,9.318790097,-1.012072076,-1.124164715,95.37456054,21.88333309,0.041081404,0.297664251,0.214039194,0.036,53.61111111,-32.69,-2.16,48.84,4.24
las_cruces,asplenium_uniseriale,6,aspuni,terrestrial,E2,terrestrial,67.53,7/13/2018,39,11.3,27.7,325,1.13,2018,24431.842,6753,0.024431842,3.62E-06,47.625,12.125,1159,32.1453529,0.1634,67.53,6.492631792,-0.455779126,-0.518059102,97.66744016,14.62434858,0.058148995,0.223367366,0.507511384,0.03,62.33333333,-35.08,-0.93,47.45,3.22
las_cruces,asplenium_uniseriale,7,aspuni,terrestrial,E2,terrestrial,65.46,7/13/2018,33,10.9,22.1,NA,NA,2018,27954.45,6546,0.02795445,4.27E-06,NA,NA,NA,NA,0.1308,65.46,9.744462897,-0.644980746,-0.738905663,94.15682064,9.753456098,0.088076663,0.456629152,0.952747895,NA,NA,NA,NA,NA,NA
las_cruces,asplenium_uniseriale,8,aspuni,terrestrial,E2,terrestrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1291,74,6.199732834,-0.873828175,-0.960833944,94.14838121,14.98771781,0.060649918,0.498944393,0.364439305,NA,NA,NA,NA,NA,NA
las_cruces,diplazium_atirrense,1,dipati,terrestrial,E2,terrestrial,1403.1,7/12/2018,142.4,42.3,100.1,773,1.836666667,2018,664501.298,140310,0.664501298,4.74E-06,51.375,17.25,1768.375,49.61565339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0028,142.8571429,-33.96,0.24,45.64,3.34
las_cruces,diplazium_atirrense,2,dipati,terrestrial,E2,terrestrial,1986.9,7/12/2018,110.5,34.6,75.9,834.6666667,1.933333333,2018,821985.88,198690,0.82198588,4.14E-06,55,16.375,1801.875,53.80852551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0035,114.2857143,-36,-1.03,40.43,3.88
las_cruces,diplazium_atirrense,3,dipati,terrestrial,E2,terrestrial,1043.5,7/12/2018,69.4,20,49.4,433,1.3,2018,613277.357,104350,0.613277357,5.88E-06,55,13.75,1508.375,54.50733753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0044,90.90909091,-36.13,0.19,43,3.29
las_cruces,diplazium_atirrense,4,dipati,terrestrial,E2,terrestrial,616.24,7/12/2018,54.9,16.3,38.6,684.3333333,1.696666667,2018,308589.001,61624,0.308589001,5.01E-06,50.75,15,1521.375,58.00139762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0033,121.2121212,-35.65,0.3,40.25,3.21
las_cruces,diplazium_atirrense,5,dipati,terrestrial,E2,terrestrial,591.31,7/12/2018,58.2,12.7,45.5,655,1.65,2018,338371.854,59131,0.338371854,5.72E-06,50.875,16.4375,1668.875,56.60377358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0032,125,-36.57,-2.51,40.88,3.79
las_cruces,diplazium_atirrense,6,dipati,terrestrial,E2,terrestrial,370.8,7/12/2018,49,13.9,35.1,720.3333333,1.753333333,2018,346917.254,37080,0.346917254,9.36E-06,52,16.5,1717.375,78.96575821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0046,86.95652174,-35.77,-1.04,41.39,2.83
las_cruces,diplazium_prominulum,1,dippro,terrestrial,E2,terrestrial,345,7/8/2018,72.9,31.3,41.6,439.3333333,1.31,2018,106422.971,34500,0.106422971,3.08E-06,46.125,11.3125,1040.375,73.37526205,0.2617,345,4.589458072,-1.020030219,-1.082623086,95.83608409,25.58481306,0.036953402,0.364045509,0.071470687,0.0025,160,-36.07,1,43.42,3.37
las_cruces,diplazium_prominulum,2,dippro,terrestrial,E2,terrestrial,286.5,7/8/2018,63.9,25.5,38.4,443.3333333,1.316666667,2018,175605.208,28650,0.175605208,6.13E-06,46.375,13.1875,1222.125,76.17051013,0.2016,286.5,7.337248812,-0.588816328,-0.660891685,92.80082974,8.62964114,0.103607245,0.566835073,0.297178076,0.0028,142.8571429,-36.05,-0.26,42.75,4.13
las_cruces,diplazium_prominulum,3,dippro,terrestrial,E2,terrestrial,545.1,7/8/2018,85.9,30.3,55.6,401.3333333,1.25,2018,178086.003,54510,0.178086003,3.27E-06,43.4,10.4,905.6,58.70020964,0.1595,545.1,5.248680389,-0.997414135,-1.044291731,95.75776074,22.94660326,0.041559066,0.693530952,0.035459116,0.0019,210.5263158,-35.89,-1.59,41.55,3.9
las_cruces,diplazium_prominulum,4,dippro,terrestrial,E2,terrestrial,226.2,7/8/2018,53.8,24,29.8,532,35.65666667,2018,80541.505,22620,0.080541505,3.56E-06,47.625,11.6875,1115.25,74.77288609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0028,142.8571429,-37.69,0.6,42.18,3.58
las_cruces,diplazium_prominulum,5,dippro,terrestrial,E2,terrestrial,277.6,7/8/2018,58,25.2,32.8,515.3333333,1.43,2018,85131.145,27760,0.085131145,3.07E-06,44.875,11.625,1042.875,64.2907058,0.1525,277.6,5.261733224,-0.819197373,-0.901391011,95.7111537,17.47104907,0.051363429,0.397186037,0.08248229,0.0024,166.6666667,-36.85,1.01,42.69,4.09
las_cruces,diplazium_prominulum,6,dippro,terrestrial,E2,terrestrial,329.6,7/8/2018,53.7,15.4,38.3,515.3333333,1.43,NA,NA,NA,NA,NA,44.33333333,12,1056.666667,67.7847659,0.1985,329.6,6.944148049,-0.671176465,-0.746330744,89.2148909,6.824058649,0.132521544,1.032057393,0.307897571,0.0023,173.9130435,-36.58,1.72,42.44,3.77
las_cruces,diplazium_prominulum,7,dippro,terrestrial,E2,terrestrial,183.5,7/8/2018,47.7,21.5,26.2,331.6666667,1.14,2018,85885.929,18350,0.085885929,4.68E-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
las_cruces,dryopteris_patula,1,drypat,epiphyte,E1,epiphyte,902.89,7/10/2018,104.4,19.3,85.1,145.6666667,0.846666667,2018,235820.178,90289,0.235820178,2.61E-06,45.125,11.9375,1078.625,87.35150245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.407,37.66584767,-33.54,1.56,48.47,1.96
las_cruces,dryopteris_patula,2,drypat,epiphyte,E1,epiphyte,809.92,7/10/2018,104.9,28.2,76.7,401.3333333,1.25,2018,251243.244,80992,0.251243244,3.10E-06,44.375,13.8125,1226,83.85744235,0.2264,809.92,4.818053657,-0.40545631,-0.5425984,95.98853565,7.622931869,0.089923558,0.10771561,0.067283242,0.219,40.77625571,-32.71,-1.08,46.95,1.1
las_cruces,dryopteris_patula,3,drypat,epiphyte,E1,epiphyte,526.75,7/10/2018,85.7,18,67.7,315,1.113333333,2018,97919.624,52675,0.097919624,1.86E-06,44.875,13.3125,1195.125,54.50733753,0.1431,526.75,6.681412865,-0.359773837,-0.461510086,95.60613601,5.333783814,0.132954878,0.163517676,0.134071099,0.214,36.26168224,-33.2,0.55,49.62,1.53
las_cruces,dryopteris_patula,4,drypat,epiphyte,E1,epiphyte,459.44,7/10/2018,66,14.3,51.7,369.6666667,1.2,2018,103860.458,45944,0.103860458,2.26E-06,47.875,11.1875,1072.875,69.18238994,0.2396,459.44,4.498975851,-0.36053195,-0.572818704,95.2730279,5.504642429,0.098638147,0.07150551,0.128571311,0.283,32.33215548,-32.77,-1.65,47.97,1.58
las_cruces,dryopteris_patula,5,drypat,epiphyte,E1,epiphyte,451.57,7/10/2018,67.9,19,48.9,211,0.95,2018,105418.76,45157,0.10541876,2.33E-06,43.45,10.00625,870.1575,88.05031447,0.1577,451.57,4.553555273,-0.249849084,-0.318727658,98.02315107,8.474108366,0.083678482,0.068115596,0.073926222,0.261,34.29118774,-34.57,-4.13,48.42,2.16
las_cruces,dryopteris_patula,6,drypat,epiphyte,E1,epiphyte,312.13,7/10/2018,60.8,16.3,44.5,363.3333333,1.19,2018,79110.959,31213,0.079110959,2.53E-06,43.75,12.5625,1102.375,76.17051013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.248,33.5483871,-32.89,-2.22,47.7,1.99
las_cruces,dryopteris_patula,7,drypat,epiphyte,E1,epiphyte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1458,479.25,4.017038487,-0.283059076,-0.429009506,95.20488842,3.779525632,0.145958688,0.081779819,0.09909593,NA,NA,NA,NA,NA,NA
las_cruces,elaphoglossum_decursivum,1,eladec,epiphyte,E1,epiphyte,221.22,7/14/2018,90.7,12.6,78.1,473.3333333,1.363333333,2018,39407.019,22122,0.039407019,1.78E-06,46.125,13.9375,1282.375,18.86792453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0042,95.23809524,-32.75,-4.64,44.03,1.7
las_cruces,elaphoglossum_decursivum,2,eladec,epiphyte,E1,epiphyte,251.78,7/14/2018,90.6,12.4,78.2,295.6666667,1.083333333,2018,36557.665,25178,0.036557665,1.45E-06,47.75,14,1338.625,18.16911251,0.3788,251.78,3.683074102,-0.48415422,-0.602079366,98.4626389,24.42324666,0.031603815,0.061161711,0.097289553,0.0048,83.33333333,-35,-1.43,50.93,2.32
las_cruces,elaphoglossum_decursivum,3,eladec,epiphyte,E1,epiphyte,193.19,7/14/2018,78.8,7.5,71.3,271.3333333,0.926666667,2018,34471.007,19319,0.034471007,1.78E-06,49.125,14.8125,1452.75,18.86792453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0045,88.88888889,-31.87,-3.69,48.15,1.28
las_cruces,elaphoglossum_decursivum,4,eladec,epiphyte,E1,epiphyte,133.82,7/14/2018,70.9,9.4,61.5,564,1.506666667,2018,30624.253,13382,0.030624253,2.29E-06,45,13.4375,1206.625,17.47030049,0.4162,133.82,3.265292081,-0.666175754,-0.846057238,98.53463202,34.97776424,0.022388873,0.033278155,0.126317292,0.0035,114.2857143,-32.87,-6.14,47.99,0.72
las_cruces,elaphoglossum_decursivum,5,eladec,epiphyte,E1,epiphyte,233.5,7/14/2018,79.5,7.4,72.1,644.3333333,1.633333333,2018,27150.006,23350,0.027150006,1.16E-06,48.66666667,13.33333333,1297.833333,13.97624039,0.4075,233.5,4.79960481,-0.907026586,-1.128639779,97.39043137,33.24505322,0.023653076,0.079468699,0.110068065,0.0047,85.10638298,-33.97,-4.96,46.21,2.31
las_cruces,elaphoglossum_decursivum,6,eladec,epiphyte,E1,epiphyte,224.52,7/14/2018,74.5,5.5,69,395,1.24,2018,30397.715,22452,0.030397715,1.35E-06,45,12.3,1107.6,16.07267645,0.3595,224.52,3.587185612,-0.882540565,-1.043773227,97.99213993,39.13441409,0.021081055,0.084019001,0.067269398,0.0044,90.90909091,-34.44,-3.45,46.84,1.9
las_cruces,elaphoglossum_decursivum,7,eladec,epiphyte,E1,epiphyte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7012,221.22,3.687477971,-0.864490593,-1.112119553,96.94818473,25.44010328,0.029444669,0.071765209,0.191197023,NA,NA,NA,NA,NA,NA
las_cruces,elaphoglossum_decursivum,8,eladec,epiphyte,E1,epiphyte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4427,209.67,3.773477617,-0.750553239,-0.936336052,98.08331723,34.84250221,0.022060343,0.063678214,0.09764607,NA,NA,NA,NA,NA,NA
las_cruces,lomariopsis_maxonii,1,lommax,hemi-epiphyte,E1,hemi-epiphyte,568.4,7/17/2018,67.6,19.7,47.9,798.6666667,1.876666667,2018,193239.137,56840,0.193239137,3.40E-06,45.5,13.25,1211.5,48.91684137,0.3177,568.4,4.628516246,-1.047466154,-1.235477976,98.43047049,54.74103181,0.014981101,0.052873276,0.021531593,0.0054,74.07407407,-33.93,0.55,48.05,3.78
las_cruces,lomariopsis_maxonii,2,lommax,hemi-epiphyte,E1,hemi-epiphyte,397.19,7/17/2018,81,18.3,62.7,792.3333333,1.866666667,2018,90803.252,39719,0.090803252,2.29E-06,49.33333333,15.5,1530.333333,35.639413,0.3418,397.19,4.413719631,-1.20762926,-1.509660782,97.76553358,46.10343259,0.016672326,0.047726356,0.035180513,0.0041,97.56097561,-33.93,0.85,48.72,4.24
las_cruces,lomariopsis_maxonii,3,lommax,hemi-epiphyte,E1,hemi-epiphyte,507.2,7/17/2018,75.5,13.5,62,784,1.853333333,2018,107976.649,50720,0.107976649,2.13E-06,49.5,14.75,1456.5,38.43466108,0.5104,507.2,3.124873452,-1.231167464,-1.526456383,96.38007849,31.5777766,0.024785763,0.079499828,0.043300572,0.0043,93.02325581,-33.81,0.64,46.82,3.62
las_cruces,lomariopsis_maxonii,4,lommax,hemi-epiphyte,E1,hemi-epiphyte,569.43,7/17/2018,68.2,13.1,55.1,399,1.246666667,2018,169174.788,56943,0.169174788,2.97E-06,48.125,14.75,1417.25,60.7966457,0.3977,569.43,3.190029215,-0.707024457,-0.880819165,98.63443168,36.63622526,0.020374551,0.032491571,0.02521886,0.0052,76.92307692,-33.36,1.12,49.19,3.53
