Indiv,Color,Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
22,o,24,7:33:16,1465.499986,0,3.460935651,0.164509909,356.8522102,0.784453877,0.488682873,25.49529266,4.9,1.661521783,1,3.323043567,24.40999222,25.49529266,24.05254173,398.6240845,394.9290466,26.92567062,27.67310333,88.31491089,90.7664566,500.0387878,500.8921814,0.774721205,100.6792526,1.299482822,-0.287471384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.020487322,0.000784454,298.6452927,297.5599922,80.14274723,0.34226893,3.274790234,32.5269621,4.853858765,24.95264244,3.170711109,0.156749882,2.786107361,0.384603748,0.098637515,35.92761382,0.903585627,85.34007169,393.5230274,0.007505444
22,o,25,7:33:21,1470.499986,0,3.622319305,0.16409789,355.0915144,0.782810909,0.488827572,25.49451828,4.9,1.661521783,1,3.323043567,24.4104538,25.49451828,24.05309296,398.7388916,394.8866882,26.92433739,27.67014694,88.3081665,90.75432587,500.07901,500.903656,0.815549731,100.6793365,1.299482822,-0.287471384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.020569408,0.000782811,298.6445183,297.5604538,80.14458317,0.343181916,3.274639608,32.52543889,4.855291945,24.95248604,3.170681533,0.156375772,2.785812036,0.384869497,0.098400497,35.75037808,0.899223815,85.33335751,393.4151062,0.00785696
22,w,16,7:26:10,1039.499996,0,2.642007188,0.110243792,353.4397096,0.568833588,0.521563643,25.43779564,5.3,1.573695686,1,3.147391373,24.43130302,25.43779564,24.05125999,399.1598816,396.1207886,26.65307426,27.23955917,87.29660034,89.21751404,500.0462341,500.8056335,0.69510287,100.6645966,1.299482822,-0.287471384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.943483461,0.000568834,298.5877956,297.581303,80.12889958,0.471591059,3.263622877,32.42076151,5.181202336,24.93454933,3.167291274,0.106512959,2.742059235,0.42523204,0.066896031,35.57886577,0.892252363,84.08495476,394.9875613,0.005624305
22,w,17,7:26:16,1045.499996,0,2.617514568,0.109542598,353.6713565,0.564603175,0.520882881,25.43821526,5.3,1.573695686,1,3.147391373,24.43260574,25.43821526,24.05486298,399.237915,396.2268677,26.66514778,27.24719429,87.32913971,89.23535919,500.1082153,500.7336426,0.850264728,100.66436,1.299482822,-0.287471384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.943600406,0.000564603,298.5882153,297.5826057,80.11738102,0.473594102,3.263704257,32.4216461,5.174451815,24.9354105,3.167453973,0.105858279,2.742821376,0.424632597,0.066482859,35.60210077,0.892598118,84.10263228,395.104146,0.005571692
22,w,18,7:26:23,1051.999996,0,2.657345002,0.108865156,352.791792,0.561935506,0.52153633,25.44445419,5.3,1.573695686,1,3.147391373,24.4340477,25.44445419,24.05304909,399.2408142,396.1881409,26.67323685,27.25263596,87.34837341,89.24576569,500.0167847,500.5894775,1.15032661,100.6646881,1.299482822,-0.287471384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.943427896,0.000561936,298.5944542,297.5840477,80.09431462,0.474016803,3.264914429,32.43356226,5.180926303,24.93925095,3.168179631,0.105225509,2.743378099,0.424801532,0.066083537,35.51367571,0.890465301,84.08513624,395.0483348,0.005656098
22,w,19,7:26:29,1057.999996,0,2.691704113,0.109943019,352.6610904,0.566668889,0.520937341,25.44600677,5.3,1.573695686,1,3.147391373,24.43587112,25.44600677,24.05312538,399.2756958,396.1852112,26.67767715,27.26183891,87.35253906,89.26530457,500.112915,500.5431519,0.936982334,100.6637268,1.299482822,-0.287471384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.943609274,0.000566669,298.5960068,297.5858711,80.08690251,0.471706895,3.265215646,32.43686429,5.17502538,24.94093895,3.168498628,0.106232173,2.744278305,0.424220323,0.066718822,35.50017966,0.890141985,84.11003841,395.0306676,0.005731184
22,w,20,7:26:37,1065.999995,0,2.704603568,0.108316659,351.7943301,0.558685624,0.521052733,25.44743538,5.3,1.573695686,1,3.147391373,24.4347477,25.44743538,24.05270195,399.2008972,396.0996399,26.68720627,27.26323128,87.39030457,89.27656555,500.0314941,500.5709534,0.90637356,100.6645203,1.299482822,-0.287471384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.943455649,0.000558686,298.5974354,297.5847477,80.09135075,0.475250463,3.265492831,32.43936217,5.176130895,24.94109154,3.168527465,0.104712988,2.744440097,0.424087367,0.065760117,35.41320747,0.888146049,84.09989708,394.9395634,0.005759283
22,y,26,7:39:28,1837.999978,0,3.201318363,0.345549062,378.8291951,1.228969782,0.38302665,25.19509315,4.8,1.683478308,1,3.366956615,24.41157913,25.19509315,24.05034447,400.8993225,397.3574219,26.99557114,28.14212418,88.55123901,92.31217194,500.024231,500.9807434,1.116625786,100.696846,1.299482822,-0.287471384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.041717148,0.00122897,298.3450932,297.5615791,80.15691715,0.173806877,3.216849794,31.94588432,3.803760148,24.80333614,3.142586567,0.313386376,2.833823144,0.308763423,0.198522684,38.14690512,0.953371384,88.86688818,396.0738355,0.007182782
22,y,27,7:39:38,1847.499978,0,3.156179879,0.336030787,378.675892,1.211749714,0.38735866,25.21970749,4.8,1.683478308,1,3.366956615,24.41258812,25.21970749,24.05203629,400.9104919,397.4184265,27.01495171,28.14543343,88.61106873,92.31912994,500.0252075,500.8299255,1.226848125,100.6986771,1.299482822,-0.287471384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.041719182,0.00121175,298.3697075,297.5625881,80.13278629,0.178548113,3.221566572,31.99214395,3.846710519,24.8161478,3.144991294,0.305537384,2.834207911,0.310783383,0.19348482,38.13216136,0.952839292,88.72827172,396.1529386,0.007069047
22,y,28,7:39:56,1865.999978,0,3.035382613,0.321879508,378.6690201,1.181272788,0.3927057,25.24505234,4.8,1.683478308,1,3.366956615,24.4123764,25.24505234,24.05024719,400.8221741,397.4575806,27.03832817,28.14040565,88.68956757,92.30454254,500.0147705,500.9289551,1.058451176,100.6994705,1.299482822,-0.287471384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.041697439,0.001181273,298.3950523,297.5623764,80.14863102,0.189436202,3.226429649,32.04018484,3.899779189,24.82871437,3.147351579,0.293793029,2.83372395,0.313627629,0.185953109,38.13176983,0.952728137,88.54587659,396.240527,0.006783017
22,y,29,7:40:04,1874.499977,0,3.126235598,0.313755147,377.7371513,1.166014719,0.396790958,25.26289177,4.8,1.683478308,1,3.366956615,24.41358566,25.26289177,24.05093193,400.8859253,397.440033,27.04591751,28.13374329,88.70842743,92.27640533,500.0258179,500.7072449,1.052327871,100.699913,1.299482822,-0.287471384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.041720454,0.001166015,298.4128918,297.5635857,80.11315739,0.193992998,3.22985646,32.07407398,3.940330689,24.83823872,3.149141497,0.287009697,2.833065502,0.316075995,0.18160641,38.03809828,0.950425523,88.41331909,396.1865514,0.006976533
22,y,30,7:40:12,1881.999977,0,3.174156896,0.307283101,376.9774753,1.154363875,0.400391425,25.2797451,4.8,1.683478308,1,3.366956615,24.41350555,25.2797451,24.05145836,400.7922974,397.3054504,27.05316734,28.12998772,88.73319244,92.26512146,500.0908203,501.0282593,1.167707086,100.7005539,1.299482822,-0.287471384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.041855876,0.001154364,298.4297451,297.5635056,80.16451969,0.19777803,3.233096769,32.10604753,3.976059811,24.84662533,3.150718337,0.281584477,2.832705344,0.318012993,0.17813181,37.96184057,0.948835398,88.29915555,396.0327546,0.007077076
24,o,26,7:57:45,2770.999938,0,4.412788217,0.238445456,359.9304639,1.156509039,0.508125229,25.86535454,5.2,1.595652211,1,3.191304421,24.56527328,25.86535454,24.04748726,399.6138306,394.5500183,27.06267357,28.23147774,87.85090637,91.64508057,500.0039673,499.7949219,0.976781726,100.5736389,0.55833298,-0.281529993,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.961546091,0.001156509,299.0153545,297.7152733,79.96718571,0.150579172,3.347467677,33.28374824,5.0522705,25.21531391,3.2207242,0.221868085,2.839342448,0.381381752,0.140067371,36.19951651,0.9122556,85.42771177,392.6833007,0.00959996
24,o,27,7:57:51,2776.999938,0,4.421816789,0.231191756,358.908635,1.124706279,0.508587938,25.85787201,5.2,1.595652211,1,3.191304421,24.55971909,25.85787201,24.05134773,399.582489,394.5229187,27.07554436,28.2121067,87.92196655,91.61270142,500.0583496,499.7514954,0.800235987,100.5737152,0.55833298,-0.281529993,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.961650672,0.001124706,299.007872,297.7097191,79.96023747,0.165746852,3.345984324,33.26897407,5.056867367,25.20879555,3.219474801,0.215574608,2.837396385,0.382078416,0.136055282,36.09677485,0.909728226,85.37730679,392.6523818,0.009614683
24,o,28,7:57:56,2782.499938,0,4.519025234,0.225799048,357.4666657,1.099956008,0.508484333,25.84763336,5.2,1.595652211,1,3.191304421,24.55973434,25.84763336,24.04985046,399.6869202,394.5364075,27.08132172,28.19289398,87.94086456,91.55045319,500.0587463,499.4513855,0.786962509,100.573967,0.55833298,-0.281529993,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.961651435,0.001099956,298.9976334,297.7097343,79.91221989,0.17816764,3.343955521,33.24871855,5.055824565,25.20368385,3.21849532,0.210878455,2.835471188,0.383024132,0.133062982,35.95184063,0.906042279,85.3486279,392.624749,0.009823441
24,o,29,7:58:01,2786.999938,0,4.396566989,0.22186547,357.8305065,1.081141251,0.508072249,25.83637238,5.2,1.595652211,1,3.191304421,24.55299377,25.83637238,24.04985046,399.5472717,394.5316772,27.08223152,28.17484283,87.97920227,91.52865601,500.0440063,499.4371338,0.647103012,100.5738754,0.55833298,-0.281529993,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.961623089,0.001081141,298.9863724,297.7029938,79.90993962,0.187583972,3.341725382,33.22657467,5.051731838,25.19468307,3.216771263,0.207443602,2.833653133,0.38311813,0.130875168,35.98840079,0.906975351,85.33415302,392.6718216,0.009554475
24,o,30,7:58:06,2792.499938,0,4.481343555,0.216089513,356.3101193,1.054959752,0.508167612,25.82754517,5.2,1.595652211,1,3.191304421,24.55080032,25.82754517,24.04953575,399.6112061,394.5177917,27.09028816,28.15654755,88.0168457,91.48114014,500.0030823,499.5187988,0.666496694,100.5737839,0.55833298,-0.281529993,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.961544389,0.00105496,298.9775452,297.7008003,79.92300603,0.200890367,3.339978139,33.20923217,5.052684626,25.18917274,3.215716183,0.202385586,2.831810528,0.383905655,0.127654732,35.83545693,0.903153487,85.29911886,392.6220736,0.009735944
24,w,31,8:03:02,3087.999931,0,4.032725721,0.099723268,327.0775889,0.513036502,0.517472348,25.59501266,5.2,1.595652211,1,3.191304421,24.4834938,25.59501266,24.05090332,400.9746704,396.569458,27.09064293,27.60942078,88.37259674,90.06491089,500.0471191,498.6581116,0.577705204,100.5731049,0.55833298,-0.281529993,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.961629075,0.000513037,298.7450127,297.6334938,79.78529607,0.475485847,3.294237519,32.75465666,5.145235882,25.03925323,3.187126419,0.096701497,2.776765171,0.410361248,0.060702848,32.89520864,0.824767471,84.29352553,394.8635162,0.008608865
24,w,32,8:03:09,3095.499931,0,4.092648665,0.0992725,325.6503242,0.511294744,0.517971902,25.60694313,5.2,1.595652211,1,3.191304421,24.48006821,25.60694313,24.05081749,400.8910522,396.4239502,27.1107769,27.62782669,88.45585632,90.14286804,500.0055542,498.4747314,0.308238477,100.5724792,0.55833298,-0.281529993,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.961549143,0.000511295,298.7569431,297.6300682,79.75595525,0.474104285,3.296570928,32.77806168,5.150234992,25.04350567,3.18793429,0.096277575,2.778599027,0.409335264,0.060435579,32.75146047,0.821469853,84.2870003,394.6926595,0.008739891
24,w,33,8:03:15,3101.499931,0,4.146958846,0.098746382,324.3225406,0.508386265,0.517682254,25.61157227,5.2,1.595652211,1,3.191304421,24.48173141,25.61157227,24.04999924,400.8649292,396.3433533,27.12563896,27.63965416,88.49571991,90.17266846,500.0903015,501.0849609,0.371527821,100.5726929,0.55833298,-0.281529993,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.961712118,0.000508386,298.7615723,297.6317314,80.17359196,0.479572808,3.297476702,32.78699822,5.147344063,25.04665184,3.18853211,0.095782644,2.779794449,0.408737661,0.060123553,32.61799127,0.818286816,84.297422,394.589088,0.008859291
24,w,34,8:03:21,3106.999931,0,4.248611162,0.097059695,321.4373539,0.500452791,0.518187122,25.6178875,5.2,1.595652211,1,3.191304421,24.4789753,25.6178875,24.05233192,400.9601746,396.3361816,27.14100647,27.64699554,88.56024933,90.21127319,500.0912781,500.8573303,0.511360705,100.5724335,0.55833298,-0.281529993,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.961713996,0.000500453,298.7678875,297.6289753,80.13717106,0.481810142,3.298712742,32.79937284,5.152377291,25.0484314,3.188870296,0.094194871,2.78052562,0.408344676,0.059122648,32.32773689,0.811021978,84.27977875,394.538915,0.009075708
24,w,35,8:03:27,3113.49993,0,4.298997867,0.096215904,319.8880806,0.495443402,0.517374317,25.61750031,5.2,1.595652211,1,3.191304421,24.47814751,25.61750031,24.05179977,400.9233398,396.2490234,27.15289307,27.65381813,88.60503387,90.23964691,500.0869751,500.9026184,0.549141645,100.5742722,0.55833298,-0.281529993,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.961705721,0.000495443,298.7675003,297.6281475,80.14441715,0.484197375,3.298636948,32.79801959,5.144201457,25.04782391,3.188754846,0.093399952,2.781262631,0.407492215,0.058621599,32.17251087,0.807290521,84.30000328,394.430442,0.009188072
24,y,36,8:08:15,3400.999924,0,2.043934391,0.392713863,376.2702127,6.669852816,1.851243276,25.4069767,4.3,1.793260929,1,3.586521858,24.41981506,25.4069767,24.05009842,400.9020386,396.8680725,8.328334808,13.98380089,27.27194977,45.79133224,500.0349426,499.2473755,0.606296539,100.5740509,0.55833298,-0.281529993,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,1.16287196,0.006669853,298.5569767,297.5698151,79.87957829,-2.176017608,3.257650778,32.39056942,18.40676853,24.91339588,3.163297083,0.353956627,1.406407502,1.75688958,0.224406502,37.84301952,0.948098975,47.56498035,396.0987167,0.002454431
24,y,37,8:08:27,3413.499924,0,2.15776712,0.316191066,373.3633394,5.722538549,1.935563962,25.41162109,4.3,1.793260929,1,3.586521858,24.4230175,25.41162109,24.04967308,400.9133911,397.1038208,8.298356056,13.15447903,27.16830063,43.06694412,500.0537415,499.1648865,0.429702878,100.5730591,0.55833298,-0.281529993,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,1.162915678,0.005722539,298.5616211,297.5730175,79.86638005,-1.773211157,3.258550158,32.3998314,19.24535238,24.9173193,3.164037569,0.290573812,1.322986196,1.841051373,0.183748638,37.55029319,0.940215933,44.14058524,396.2916173,0.002403409
24,y,38,8:08:40,3426.499923,0,2.139742453,0.268062984,371.3986061,5.061387594,1.995014046,25.41577339,4.3,1.793260929,1,3.586521858,24.42811203,25.41577339,24.04879189,400.9123535,397.3425598,8.273039818,12.57119179,27.07752419,41.14530563,499.9908752,499.1242065,0.705281377,100.5744247,0.55833298,-0.281529993,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,1.162769477,0.005061388,298.5657734,297.578112,79.85987126,-1.491846284,3.259354428,32.40738822,19.83619644,24.92194271,3.164910364,0.24942083,1.264340382,1.900569981,0.157462159,37.35320116,0.934706331,41.73755352,396.537141,0.002252188
24,y,39,8:08:51,3437.499923,0,2.156319617,0.242346865,369.8541298,4.686407126,2.029918906,25.42271423,4.3,1.793260929,1,3.586521858,24.43107224,25.42271423,24.05046082,400.9275208,397.4714661,8.256911278,12.23753929,27.01987457,40.04606247,500.0453491,499.1885681,0.543028653,100.5741653,0.55833298,-0.281529993,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,1.162896161,0.004686407,298.5727142,297.5810722,79.87016911,-1.33262559,3.260699206,32.42084282,20.18330352,24.92689323,3.165845142,0.227007608,1.2307803,1.935064842,0.143182516,37.1977704,0.930517437,40.35441423,396.6598074,0.002193744
24,y,40,8:09:04,3450.499923,0,2.256270449,0.220753613,367.5580186,4.356703446,2.060279116,25.4263134,4.3,1.793260929,1,3.586521858,24.43069267,25.4263134,24.04940033,400.9182739,397.4886169,8.240837097,11.94282055,26.9674015,39.08181381,500.0046692,499.056488,0.461340904,100.5723572,0.55833298,-0.281529993,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,1.162801556,0.004356703,298.5763134,297.5806927,79.8490363,-1.19297624,3.26139673,32.42836125,20.4855407,24.92850304,3.166149164,0.207953867,1.201117614,1.96503155,0.131063571,36.96617633,0.924700741,39.1409488,396.6393359,0.002226521
25,o,51,8:27:50,4576.999898,0,2.575859513,0.132637486,351.3269432,2.720041818,2.106183186,25.2850666,5.6,1.507826114,1,3.015652227,24.46611023,25.2850666,24.05151939,400.3884277,396.2969666,8.205097198,11.21678448,26.78974915,36.62294769,500.0976563,500.4496765,1.465709448,100.557991,0.55833298,-0.281529993,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.893031529,0.002720042,298.4350666,297.6161102,80.07194645,-0.553346169,3.234120499,32.16174534,20.94496086,24.87558842,3.156169246,0.127049467,1.127937313,2.028231933,0.079889744,35.3287316,0.886524432,36.23686068,395.1438461,0.002362205
25,o,52,8:27:57,4583.499898,0,2.484657036,0.130127298,351.8955923,2.676878501,2.11108449,25.28584862,5.6,1.507826114,1,3.015652227,24.46676826,25.28584862,24.05085373,400.3141174,396.3435669,8.205461502,11.16967106,26.78956795,36.46725464,500.068573,500.5552368,1.403419852,100.5568085,0.55833298,-0.281529993,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.892979595,0.002676879,298.4358486,297.6167683,80.0888361,-0.531774173,3.234270964,32.16361987,20.99394882,24.87630844,3.15630486,0.124744494,1.123186473,2.033118387,0.078431688,35.38549767,0.887854936,36.04193328,395.2312745,0.002265809
25,o,53,8:30:33,4739.999894,0,3.352326222,-0.052287891,492.7313901,-0.300125715,0.550192606,25.54958916,5.6,1.507826114,1,3.015652227,24.50668907,25.54958916,24.04933929,399.3144531,395.692749,27.52747536,27.20046806,89.65789795,88.59281921,499.985199,500.0110474,1.706494093,100.5561371,0.55833298,-0.281529993,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.892830712,-0.000300126,298.6995892,297.6566891,80.00176579,0.913880892,3.285366601,32.6719651,5.471497032,25.02813911,3.185015819,-0.053210499,2.735173995,0.449841824,-0.033172422,49.54716521,1.24523735,82.4318178,394.1920321,0.007010247
25,o,54,8:30:47,4753.999894,0,3.44045365,-0.042542709,519.3071162,-0.239809202,0.542083646,25.55158806,5.6,1.507826114,1,3.015652227,24.50918198,25.55158806,24.05007172,399.2993164,395.5529175,27.54578018,27.28456879,89.70550537,88.85484314,500.0892944,499.95401,1.668844342,100.5576782,0.55833298,-0.281529993,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.893016597,-0.000239809,298.7015881,297.659182,79.99263981,0.883944724,3.285756534,32.67534207,5.390773287,25.03038502,3.185442223,-0.043151459,2.743672888,0.441769335,-0.026914301,52.22031788,1.312863825,82.74875016,394.012749,0.007225483
25,o,55,8:30:52,4758.999894,0,3.491549269,-0.038799062,533.8171226,-0.218001445,0.541003362,25.56057739,5.6,1.507826114,1,3.015652227,24.50780296,25.56057739,24.05017853,399.3632507,395.5498962,27.55021477,27.3127594,89.7273407,88.95397949,500.07901,499.9575195,1.513673663,100.557663,0.55833298,-0.281529993,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.892998232,-0.000218001,298.7105774,297.657803,79.99320134,0.871797083,3.287510617,32.69279058,5.380031182,25.03419018,3.18616478,-0.039304753,2.746507254,0.439657526,-0.024519531,53.67940229,1.349556978,82.8135511,393.9868541,0.007339016
25,w,46,8:20:47,4153.499907,0,2.316570476,0.11844833,351.8701533,2.507695041,2.164647937,25.44645882,5.6,1.507826114,1,3.015652227,24.46475029,25.44645882,24.04957581,401.0408325,397.3307495,8.167303085,10.94486237,26.67002487,35.74004364,500.0574646,499.157135,1.246249557,100.5636597,0.55833298,-0.281529993,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.892959758,0.002507695,298.5964588,297.6147503,79.86513982,-0.471272308,3.265303351,32.47001314,21.52515077,24.95560455,3.171271295,0.113971764,1.100655414,2.070615881,0.071621458,35.38535035,0.885585004,34.79763995,396.2937035,0.002034127
25,w,47,8:20:50,4156.499907,0,2.330006544,0.11729117,351.3817396,2.486536408,2.166792517,25.44568443,5.6,1.507826114,1,3.015652227,24.46510506,25.44568443,24.05084801,401.0613708,397.3456116,8.16782093,10.92201042,26.67122841,35.66476822,500.0570679,499.2651978,1.416731238,100.5639572,0.55833298,-0.281529993,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.89295905,0.002486536,298.5956844,297.6151051,79.88242986,-0.460446084,3.265153106,32.46842305,21.54641262,24.95539474,3.171231613,0.112900022,1.098360589,2.072871025,0.070944316,35.33633822,0.884322689,34.70674687,396.3025507,0.002040536
25,w,48,8:21:02,4168.499907,0,2.334894526,0.113165372,350.1546258,2.41136314,2.175116216,25.44664955,5.6,1.507826114,1,3.015652227,24.46465302,25.44664955,24.04911613,401.0680542,397.3799133,8.169758797,10.84109402,26.67829704,35.4015274,500.0210876,499.2220459,1.291134834,100.5640335,0.55833298,-0.281529993,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.892894799,0.002411363,298.5966496,297.614653,79.87552556,-0.423445845,3.265340358,32.47026043,21.62916641,24.95565128,3.171280133,0.109072324,1.090224142,2.081055991,0.068526489,35.21296153,0.881158343,34.37591043,396.3346643,0.00202516
25,w,49,8:21:06,4173.499907,0,2.423151546,0.11178678,348.4401428,2.386949113,2.178716236,25.45019722,5.6,1.507826114,1,3.015652227,24.46405983,25.45019722,24.04946518,401.1437378,397.3678284,8.167873383,10.81211567,26.67315102,35.30823517,500.0445862,499.194519,1.191143513,100.56427,0.55833298,-0.281529993,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.892936761,0.002386949,298.6001972,297.6140598,79.87112126,-0.411925885,3.266028756,32.47702942,21.66491375,24.95712852,3.171559537,0.107791088,1.08731252,2.084247017,0.067717374,35.04062861,0.876870541,34.25292831,396.2830698,0.002094463
25,w,50,8:21:09,4175.999907,0,2.44300511,0.110974472,347.9007965,2.37151183,2.179915175,25.4488163,5.6,1.507826114,1,3.015652227,24.46482086,25.4488163,24.04923248,401.1669922,397.375885,8.170517921,10.79756737,26.68047714,35.25899506,500.0693665,499.2110901,1.154417276,100.5639114,0.55833298,-0.281529993,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.892981012,0.002371512,298.5988163,297.6148209,79.87377263,-0.403970178,3.265760784,32.47448053,21.67691316,24.95681858,3.171500913,0.107035616,1.085845608,2.085655304,0.067240331,34.98626489,0.875495493,34.19483298,396.2822387,0.002108047
25,y,41,8:14:48,3794.999915,0,2.099444828,0.22471949,368.4219276,4.279348066,2.003801118,25.44456291,5.2,1.595652211,1,3.191304421,24.45207977,25.44456291,24.04769516,400.5774536,396.6290894,8.145993233,12.54040909,26.62114716,40.98212433,500.0335388,500.2505493,1.057418823,100.5656509,0.55833298,-0.281529993,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.961602959,0.004279348,298.5945629,297.6020798,80.0400861,-1.283668405,3.264935521,32.4657126,19.92530351,24.94832134,3.169894072,0.209936558,1.261134403,1.908759669,0.132462977,37.05059097,0.928882771,41.34406912,395.7409727,0.002193344
25,y,42,8:14:55,3801.999915,0,2.061017639,0.212563022,367.8974885,4.101881722,2.023494941,25.45267105,5.2,1.595652211,1,3.191304421,24.45161629,25.45267105,24.05073929,400.6096497,396.7740173,8.14746666,12.3602047,26.62674332,40.39439774,500.0582581,500.1858826,1.22687161,100.5658035,0.55833298,-0.281529993,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.961650496,0.004101882,298.6026711,297.6016163,80.02973942,-1.201104802,3.266508858,32.4813082,20.1211035,24.95214367,3.170616792,0.199288992,1.243013917,1.927602874,0.125683862,36.99790655,0.927221724,40.58967806,395.9021564,0.002113048
25,y,43,8:15:03,3809.499915,0,2.017348193,0.201382345,367.4008111,3.934694546,2.04220512,25.46169662,5.2,1.595652211,1,3.191304421,24.45194626,25.46169662,24.05091286,400.6082764,396.8867188,8.150058746,12.19162464,26.63458633,39.84252167,500.0776062,500.2243042,1.276883006,100.5654221,0.55833298,-0.281529993,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.961687704,0.003934695,298.6116966,297.6019463,80.03588688,-1.123230178,3.268260998,32.49885429,20.30722965,24.95682144,3.171501454,0.189428737,1.226055878,1.945445576,0.119411864,36.94781763,0.925706993,39.87963906,396.033331,0.002031423
25,y,44,8:15:08,3814.499915,0,2.051110481,0.19504572,366.5406101,3.837715567,2.052847204,25.46450996,5.2,1.595652211,1,3.191304421,24.45230675,25.46450996,24.05013275,400.6095581,396.8927307,8.148673058,12.09119797,26.62956429,39.51359177,500.0558777,500.4196472,0.970687985,100.5657272,0.55833298,-0.281529993,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.961645919,0.003837716,298.61451,297.6023067,80.06714177,-1.077448124,3.268807321,32.50418817,20.4129902,24.95840836,3.171801621,0.18381155,1.215960117,1.955841504,0.115841345,36.86142301,0.923525632,39.4663256,396.0250607,0.002044057
25,y,45,8:15:13,3819.999915,0,1.992407509,0.18921137,366.5963135,3.747263158,2.062784192,25.4676342,5.2,1.595652211,1,3.191304421,24.4528656,25.4676342,24.05183601,400.6313782,397.0123291,8.148420334,11.99852371,26.6276226,39.20909119,500.0376892,500.284668,1.116633415,100.5648651,0.55833298,-0.281529993,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.961610941,0.003747263,298.6176342,297.6028656,80.04554509,-1.035323966,3.269414111,32.51050063,20.51197692,24.9602499,3.172149982,0.178620991,1.206629919,1.965520064,0.112543629,36.86670881,0.92338773,39.08232685,396.1694919,0.00196552
26,o,46,8:09:07,3616.499972,0,2.824423969,0.046755241,295.7153718,0.231894512,0.492003408,25.41959572,5.5,1.529782638,1,3.059565276,24.41173172,25.41959572,24.05043983,399.6238403,396.4161987,27.23495483,27.48300171,89.35630798,90.1701355,500.0536499,499.7401733,0.445014119,100.7201309,1.299482822,-0.287471384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.909188454,0.000231895,298.5695957,297.5617317,79.95842595,0.646291385,3.260094938,32.36785843,4.884856717,24.91566372,3.163725085,0.046051498,2.76809153,0.395633554,0.028844597,29.78449096,0.745971968,84.67691531,395.1699523,0.006052168
