"site","species","plant_no","genusspecies","niche","group","niche2","lamina_area_cm2","date","frond_length_cm","stipe_length_cm","lamina_length_cm","chl_mg_m2","cfr","year","xylem_area_um2","lamina_area_mm2","xylem_area_mm2","huber","stomatal_length_um","average_guardcell_width_um","stomatal_size","sd_mm2","dry_mass","lamina_area","SWC","osmotic_potential","waterpot_tlp","rwc_tlp","elasticity","capacitance_full","capacitance_zero.","capacitance_absolute","dry_mass_g","sla_cm2g","d13C","d15N","c_perc","n_perc"
"la_selva","elaphoglossum_latifolium",5,"elalat","epiphyte","E1","epiphyte",92.1,"2017-07-18",24.9,8.5,16.4,458,1.34,2019,52159,9210,0.052159,5.66330076004343e-06,50.98,15.77,1601.98,18.1691125087351,0.7173,92.1,2.198620757,-0.569650879,-0.810076124,98.4103015,33.68896408,0.020194581,0.025442136,0.192111719,0.0146,34.2465753424658,-30.68,2.8,45.7582236842105,1.13596491228071
"la_selva","elaphoglossum_latifolium",6,"elalat","epiphyte","E1","epiphyte",63.8,"2017-07-18",36.8,10,26.8,376,1.21,2019,34080,6380,0.03408,5.34169278996865e-06,46.5333333333333,12.7666666666667,1187.51333333333,31.7260656883298,0.4462,63.8,3.250530231,-0.713417631,-0.882276033,96.79488288,21.99306168,0.0367652,0.098929709,0.464330831,0.0164,30.4878048780488,-29.51,2.01,45.8945643266867,1.77355913684786
"la_selva","goniopteris_curta",1,"thecur","terrestrial","E2","terrestrial",757.2,"2017-07-06",104.5,24.5,80,427,1.29,2017,397541.889,75720,0.397541889,5.25015701267829e-06,42.5,7.9375,674.75,125,0.3966,757.2,2.456497267,-0.823029771,-0.975956331,92.10191762,8.298718637,0.099493993,0.296583079,0.071118525,0.0014,142.857142857143,-33.96,1.35,44.8253747917823,3.00222098833981
"la_selva","goniopteris_curta",2,"thecur","terrestrial","E2","terrestrial",564.9,"2017-07-06",102,30.5,71.5,376,1.21,2017,373579.668,56490,0.373579668,6.6132e-06,45.75,9,824,115.277777777778,0.3984,564.9,2.572040752,-0.868019433,-0.982801775,94.0859789,12.22964621,0.070793546,0.328742411,0.071342243,8e-04,250,-33.8,1.45,40.5601239087581,2.6972683751056
"la_selva","goniopteris_curta",3,"thecur","terrestrial","E2","terrestrial",357.1,"2017-07-06",94,26,68,389,1.23,2017,353764.383,35710,0.353764383,9.9065915149818e-06,46.4444444444444,9.38888888888889,872.666666666667,138.888888888889,0.2557,357.1,2.803336657,-1.046406803,-1.173488564,94.54346206,18.55382617,0.047785224,0.320130556,0.053288961,0.0012,166.666666666667,-34.62,3.56,44.2321088435374,2.62612244897958
"la_selva","goniopteris_curta",4,"thecur","terrestrial","E2","terrestrial",701.8,"2017-07-06",105,26.5,78.5,560,1.5,2017,301397.382,70180,0.301397382,4.29463354231975e-06,45,7.875,709.125,104.861111111111,0.2466,701.8,2.89761692,-0.888735347,-1.02572379,89.39863059,8.447390698,0.102159678,0.407421274,0.057786672,6e-04,333.333333333333,-34.43,2.8,39.5968052877995,2.18286973285596
"la_selva","goniopteris_curta",5,"thecur","terrestrial","E2","terrestrial",391.5,"2017-07-06",94,51.5,42.5,608,1.26,2017,159942.799,39150,0.159942799,4.08538439335888e-06,44.625,8.75,787.25,106.25,0.1938,391.5,4.622016311,-0.967509683,-1.078397475,90.18173832,10.07568528,0.089434738,0.478549645,0.113680824,0.0016,125,-36.17,0.66,40.8870212179664,2.97988426563792
"la_selva","goniopteris_curta",6,"thecur","terrestrial","E2","terrestrial",391.3,"2017-07-06",89,33,56,484,1.38,2017,284186.603,39130,0.284186603,7.26262721696908e-06,46.4444444444444,9.61111111111111,895.666666666667,139.583333333333,0.3517,391.3,2.738690463,-1.147963113,-1.169044734,97.46703687,42.59071873,0.023026938,0.84501338,0.031489745,0.0011,181.818181818182,-34.36,1.58,44.7065456545655,2.53382838283829
"la_selva","goniopteris_nicaraguensis",1,"thenic","terrestrial","E2","terrestrial",344.5,"2017-07-14",79,48,31,687,1.7,2017,293698.564,34450,0.293698564,8.5253574455733e-06,41.4444444444444,8.61111111111111,715.111111111111,136.992414100848,0.2204,344.5,2.854552737,-1.304232844,-1.474599724,90.51990039,14.17825219,0.06259011,0.370708785,0.063502913,0.0067,74.6268656716418,-35.77,1.8,39.6890410958904,3.07123287671233
"la_selva","goniopteris_nicaraguensis",2,"thenic","terrestrial","E2","terrestrial",597.2,"2017-07-14",87,45,42,712,1.74,2017,530291.779,59720,0.530291779,8.87963461152043e-06,42.6666666666667,8.94444444444444,764,113.342257920571,0.5349,597.2,3.514891829,-1.214793393,-1.327658218,92.7496141,15.44583788,0.058636394,0.368459794,0.102555632,0.0052,96.1538461538462,-36.48,0.74,42.7536973833902,3.54948805460751
"la_selva","goniopteris_nicaraguensis",3,"thenic","terrestrial","E2","terrestrial",683.9,"2017-07-14",117,63,54,693,1.71,2017,654374.037,68390,0.654374037,9.56827075595847e-06,39.1111111111111,7.33333333333333,573.888888888889,104.863900044623,0.5079,683.9,2.753267068,-1.275699439,-1.358,95.13836491,14.68029491,0.060941246,0.335145321,0.069226564,0.0069,72.463768115942,-35.43,2.39,42.72336398053,3.03136830719307
"la_selva","goniopteris_nicaraguensis",4,"thenic","terrestrial","E2","terrestrial",375.1,"2017-07-14",56,30.5,25.5,744,1.79,NA,NA,NA,NA,NA,40.3333333333333,8.44444444444444,685,84.1142347166443,0.2278,375.1,2.962119809,-1.264454446,-1.340406295,94.44687184,22.26258198,0.042308127,0.511723749,0.042282491,0.0046,119.565217391304,-37.92,-0.88,39.8615602836879,3.28056737588652
"la_selva","goniopteris_nicaraguensis",5,"thenic","terrestrial","E2","terrestrial",375.1,NA,NA,NA,NA,NA,NA,2017,696313.95,37510,0.69631395,1.85634217541989e-05,42.5555555555556,8,679.666666666667,117.358322177599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0074,67.5675675675676,-35.6,2.82,38.8373259052925,2.88551532033426
"la_selva","goniopteris_nicaraguensis",5,"thenic","terrestrial","E2","terrestrial",501.9,"2017-07-14",119,68,51,731,1.77,NA,NA,NA,NA,NA,42.5555555555556,8,679.666666666667,117.358322177599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0074,67.5675675675676,-35.6,2.82,38.8373259052925,2.88551532033426
"la_selva","goniopteris_nicaraguensis",6,"thenic","terrestrial","E2","terrestrial",501.9,NA,NA,NA,NA,NA,NA,2017,353989.268,50190,0.353989268,7.05298402072126e-06,39.2222222222222,8.94444444444444,702.888888888889,114.234716644355,0.4047,665.4,3.285016332,-1.087293215,-1.136582633,96.43865899,31.30140252,0.030603341,0.501096458,0.033969119,0.0053,94.3396226415094,-35.67,0.76,42.2027714932127,2.54609728506787
"la_selva","goniopteris_nicaraguensis",6,"thenic","terrestrial","E2","terrestrial",665.4,"2017-07-14",73,37,36,547,1.48,NA,NA,NA,NA,NA,39.2222222222222,8.94444444444444,702.888888888889,114.234716644355,0.4047,665.4,3.285016332,-1.087293215,-1.136582633,96.43865899,31.30140252,0.030603341,0.501096458,0.033969119,0.0053,94.3396226415094,-35.67,0.76,42.2027714932127,2.54609728506787
"la_selva","lomariopsis_japurensis",1,"lomjap","hemi-epiphyte","E1","hemi-epiphyte",673.7,"2017-07-10",68,5.5,62.5,427,1.29,NA,NA,NA,NA,NA,51.4444444444444,13.1111111111111,1345.77777777778,29.6296296296296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0056,89.2857142857143,-36.42,1.53,41.7855745037741,3.72407045009785
"la_selva","lomariopsis_japurensis",2,"lomjap","hemi-epiphyte","E1","hemi-epiphyte",1102.8,"2017-07-10",100,6.5,93.5,642,1.63,2019,258956.813,110280,0.258956813,2.34817567101922e-06,55.7777777777778,14.3888888888889,1607.11111111111,36.3425925925926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0067,74.6268656716418,-34.46,2.56,44.3144846796657,3.63286908077994
"la_selva","lomariopsis_japurensis",3,"lomjap","hemi-epiphyte","E1","hemi-epiphyte",1261,"2017-07-10",98.9,3.5,95.4,452,1.33,2019,504361.714,126100,0.504361714,3.99969638382236e-06,50.1111111111111,13.7777777777778,1381.88888888889,37.037037037037,0.7404,1261,5.69237602,-0.558911799,-0.817103275,89.72069505,4.691178772,0.136376758,0.228873419,0.253228604,0.0076,65.7894736842105,-34.33,2.62,45.019420131291,4.34737417943106
"la_selva","lomariopsis_japurensis",4,"lomjap","hemi-epiphyte","E1","hemi-epiphyte",1186.8,"2017-07-10",111.7,8.5,103.2,389,1.23,2019,656076.11,118680,0.65607611,5.5281101280755e-06,43.4444444444444,13.1111111111111,1139.88888888889,37.6388888888889,0.1997,1186.8,6.488579685,-0.68106562,-1.016089719,89.5066694,6.001096135,0.110159029,0.180873298,0.06681866,0.0052,96.1538461538462,-34.64,0.78,43.4891799544419,4.86731207289294
"la_selva","lomariopsis_japurensis",5,"lomjap","hemi-epiphyte","E1","hemi-epiphyte",692.5,"2017-07-10",82.9,19.5,63.4,655,1.65,2019,369554.327,69250,0.369554327,5.33652457761733e-06,50.4444444444444,13.8888888888889,1406.33333333333,29.0740740740741,0.334,692.5,4.665622541,-0.669696293,-0.999393854,91.47042293,7.657165388,0.085691596,0.145034656,0.107127759,0.0075,66.6666666666667,-35.43,-0.13,44.6510231923602,3.82755798090041
"la_selva","lomariopsis_japurensis",6,"lomjap","hemi-epiphyte","E1","hemi-epiphyte",981.9,"2017-07-10",83.6,6.5,77.1,439,1.31,2019,539840.273,98190,0.539840273,5.49791499134331e-06,55.5555555555556,12.9444444444444,1437.77777777778,39.8148148148148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0115,43.4782608695652,-31.69,3.19,45.0544004557106,3.059242381088
"la_selva","mickelia_nicotianifolia",1,"micnic","climber","E1","hemi-epiphyte",347,"2017-07-10",55.4,16.7,38.7,649,1.64,2017,67877,34700,0.067877,1.95610951008646e-06,65.2222222222222,13.8333333333333,1795.66666666667,20.3034359660866,0.2635,347,5.690454211,-0.764670856,-0.922809054,96.63642004,20.66349967,0.03915642,0.108101096,0.094000152,0.0055,90.9090909090909,-36.43,1.75,42.7530307301945,3.79531998872287
"la_selva","mickelia_nicotianifolia",2,"micnic","climber","E1","hemi-epiphyte",510.3,"2017-07-10",64.1,19.1,45,541,1.47,2017,101404,51030,0.101404,1.98714481677445e-06,72.5555555555556,15.5,2245.44444444444,24.5426149040607,0.2448,510.3,6.18014667,-0.955696117,-1.037827927,93.39018368,13.77223927,0.066439671,0.719896324,0.109430806,0.0049,102.040816326531,-34.94,3.23,42.669625520111,4.70346740638004
"la_selva","mickelia_nicotianifolia",3,"micnic","climber","E1","hemi-epiphyte",220.6,"2017-07-10",54.3,22.4,31.9,534,1.46,2017,63617,22060,0.063617,2.88381686310063e-06,66.1111111111111,14.9444444444444,1979.44444444444,21.4190093708166,0.5856,220.6,5.969495284,-0.917245858,-1.065666782,97.49590853,34.30791409,0.024726794,0.117355608,0.21768499,0.0047,106.382978723404,-35.79,1.59,43.4564315352697,3.68492392807745
"la_selva","mickelia_nicotianifolia",4,"micnic","climber","E1","hemi-epiphyte",433.7,"2017-07-10",62.8,17.5,45.3,262,1.03,2017,75559,43370,0.075559,1.74219506571363e-06,69.7777777777778,15.4444444444444,2154.22222222222,25.2119589468987,0.2836,433.7,5.617404715,-0.833908832,-0.886606827,98.33682481,45.60484712,0.020480235,0.235869062,0.041794098,0.0062,80.6451612903226,-35.41,4.21,41.372904644133,3.73838966749107
"la_selva","mickelia_nicotianifolia",5,"micnic","climber","E1","hemi-epiphyte",342.5,"2017-07-10",52.2,13.4,38.8,572,1.52,2017,52034,34250,0.052034,1.51924087591241e-06,63.7777777777778,15.0555555555556,1916.88888888889,14.0562248995984,0.2527,342.5,4.553274059,-1.158060503,-1.37731786,86.85809743,8.047785004,0.102750085,0.465327035,0.191768885,0.0062,80.6451612903226,-35.85,2.6,43.3505069882159,3.82488352973417
"la_selva","mickelia_nicotianifolia",6,"micnic","climber","E1","hemi-epiphyte",382.7,"2017-07-10",56.1,13.8,42.3,243,1,2017,104383,38270,0.104383,2.72754115495166e-06,60.4444444444444,13.6111111111111,1648.55555555556,21.3743864346274,0.1745,382.7,6.095478073,-0.858252285,-1.030471455,95.55676789,17.89573826,0.045233798,0.186949875,0.069844995,0.0048,104.166666666667,-35.33,2.33,40.8686753837408,3.90591245025583
"la_selva","nephrolepis_biserrata",1,"nepbis","terrestrial","E1","terrestrial",1091.4,"2017-07-20",149.1,21.1,128,446,1.32,2017,265405,109140,0.265405,2.4317848634781e-06,45.5571428571429,11.7142857142857,1066.70285714286,42.6275331935709,0.0948,1091.4,8.954058192,-0.52486556,-0.63895918,87.62497845,3.889585438,0.206552695,0.47560106,0.089248856,0.0056,89.2857142857143,-34.53,2.68,44.8345205479452,4.55095890410959
"la_selva","nephrolepis_biserrata",2,"nepbis","terrestrial","E1","terrestrial",908.8,"2017-07-20",134,28.5,105.5,401,1.25,2017,208624,90880,0.208624,2.2955985915493e-06,37.9666666666667,10.3166666666667,785.4,61.2625203820172,0.0802,908.8,7.380919039,-0.592808873,-0.728495536,86.79791442,4.647942912,0.175107048,0.511072935,0.063364734,0.0048,104.166666666667,-32.86,1.46,43.2649407876618,2.63784081520242
"la_selva","nephrolepis_biserrata",3,"nepbis","terrestrial","E1","terrestrial",603.9,"2017-07-20",93.2,13.6,79.6,370,1.2,2017,127186,60390,0.127186,2.10607716509356e-06,45.2166666666667,11.7,1054.01833333333,45.6557186116934,0.0521,603.9,6.278901779,-0.585390735,-0.646388398,92.37895544,6.773957281,0.131754634,0.868634802,0.039650601,0.0051,98.0392156862745,-34.16,1.5,42.3693644758284,2.73981531776208
"la_selva","nephrolepis_biserrata",4,"nepbis","terrestrial","E1","terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.925,10.6875,872.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la_selva","nephrolepis_biserrata",5,"nepbis","terrestrial","E1","terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.4,9.28333333333333,844.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la_selva","nephrolepis_biserrata",6,"nepbis","terrestrial","E1","terrestrial",517.3,"2017-07-20",86,11,75,344,1.1,2017,82148,51730,0.082148,1.58801469166828e-06,40.075,10.8125,871.5725,49.7088283251805,0.1079,517.3,6.633164777,-0.538994716,-0.781651207,88.06535225,3.32075892,0.186600462,0.279092044,0.143429988,0.004,112.5,-34.05,2.21,43.0436232286746,2.64101139205335
"la_selva","nephrolepis_biserrata",8,"nepbis","terrestrial","E1","terrestrial",712.6,"2017-07-20",90.5,17.1,73.4,376,1.16,2017,214447,71260,0.214447,3.00936008981196e-06,NA,NA,NA,55.11297460983,0.139,712.6,10.71626433,-0.431308668,-0.478197023,87.8379755,3.437790331,0.261381496,1.570582386,0.303539165,0.0036,125,-34.31,0.79,41.062818336163,3.26400679117147
"la_selva","nephrolepis_biserrata",9,"nepbis","terrestrial","E1","terrestrial",435.4,"2017-07-20",67.7,11.7,56,433,1.2,2017,91036,43540,0.091036,2.09085898024805e-06,NA,NA,NA,53.109713487072,0.1225,435.4,8.902850272,-0.612922642,-0.827491798,83.45871103,3.570017699,0.203406554,0.448072363,0.283053918,0.0041,121.951219512195,-33.72,0.88,42.668823860439,4.47889701744514
"la_selva","nephrolepis_rivularis",1,"nepriv","terrestrial","E1","terrestrial",643.5,"2017-07-20",40,4.5,35.5,427,1.29,2017,26959,64350,0.026959,4.18943278943279e-07,62.6555555555556,15.35,1924.03444444444,36.1052876776147,0.1475,643.5,2.116801373,-0.99193788,-1.227845199,96.56398673,26.43803158,0.029860893,0.099381041,0.008049221,0.0096,52.0833333333333,-34.02,-2.72,45.7846493649917,1.45720596355604
"la_selva","nephrolepis_rivularis",2,"nepriv","terrestrial","E1","terrestrial",104.6,"2017-07-20",44.2,6.3,37.9,477,1.37,2017,33942,10460,0.033942,3.24493307839388e-06,80.6875,15.525,2495.17,33.3100395993478,0.1658,104.6,2.454947266,-0.810389087,-0.915831543,96.47931414,22.40103947,0.039281887,0.253827728,0.08492095,0.0098,51.0204081632653,-34.2,-0.86,46.7187237615449,1.65799048418696
"la_selva","nephrolepis_rivularis",3,"nepriv","terrestrial","E1","terrestrial",110.9,"2017-07-20",46,4,42,427,1.29,2017,20066,11090,0.020066,1.80937781785392e-06,64,14.86875,1902.67875,36.5711623573259,0.1177,110.9,2.955573176,-0.692890349,-0.797618184,96.4150607,19.23169314,0.045048077,0.240596954,0.078503747,0.009,55.5555555555556,-34.86,-0.14,46.3072289156626,2.01615553121578
"la_selva","nephrolepis_rivularis",4,"nepriv","terrestrial","E1","terrestrial",138.4,"2017-07-20",52.5,10.5,42,351,1.17,2017,25220,13840,0.02522,1.82225433526012e-06,57.13875,13.9625,1623.16675,22.8744467738178,0.217,138.4,2.203583747,-0.636827585,-0.891246829,97.22327623,20.56884533,0.03333552,0.048617163,0.063986438,0.0107,46.7289719626168,-32.82,0.84,46.2527015793849,1.50429481850928
"la_selva","nephrolepis_rivularis",5,"nepriv","terrestrial","E1","terrestrial",111.4,"2017-07-20",45.7,8.8,36.9,370,1.2,2017,23370,11140,0.02337,2.09784560143627e-06,63.3625,15.575,1979.715,22.4551595620778,0.1386,111.4,5.183343666,-0.685319113,-0.768320333,96.42107141,18.79545883,0.047180437,0.285844692,0.169035333,0.0057,87.719298245614,-33.96,1.02,45.5909090909091,1.85805911879532
"la_selva","nephrolepis_rivularis",6,"nepriv","terrestrial","E1","terrestrial",118.1,"2017-07-20",48.1,5.5,42.6,287,1.07,2017,23344,11810,0.023344,1.9766299745978e-06,60.7125,14.5875,1771.1825,34.7076636384812,0.1208,118.1,2.395649475,-0.851455766,-1.08,94.99145327,15.21953202,0.050154895,0.155497104,0.068278054,0.0074,67.5675675675676,-34.55,-0.82,43.9988623435722,1.73208191126281
"la_selva","oleandra_articulata",1,"oleart","epiphyte","E1","epiphyte",108,"2017-07-19",41,10,31,496,1.4,2017,28950,10800,0.02895,2.68055555555556e-06,36.4444444444444,10.3333333333333,753.333333333333,123.382418563142,0.1593,1091.4,3.075041489,-0.573906279,-0.636294481,97.6004878,18.92718072,0.046990495,0.220829483,0.011717105,0.024,20.8333333333333,-33.92,-0.56,43.4470812875068,1.71003818876159
"la_selva","oleandra_articulata",2,"oleart","epiphyte","E1","epiphyte",128,NA,NA,NA,NA,NA,NA,2017,25473,12800,0.025473,1.990078125e-06,37.5555555555556,10.5,789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la_selva","oleandra_articulata",3,"oleart","epiphyte","E1","epiphyte",117,NA,NA,NA,NA,NA,NA,2017,30763,11700,0.030763,2.62931623931624e-06,37.6666666666667,11.0555555555556,835.444444444444,88.7996430165105,0.2095,908.8,2.865390369,-0.851000925,-1.0058294,89.65527961,8.824648628,0.09682686,0.446844769,0.035532261,0.0106,47.1698113207547,-31.46,0.03,43.7721661054994,1.45566778900112
"la_selva","oleandra_articulata",3,"oleart","epiphyte","E1","epiphyte",128,"2017-07-19",51.5,11.2,40.3,357,1.18,NA,NA,NA,NA,NA,37.6666666666667,11.0555555555556,835.444444444444,88.7996430165105,0.2095,908.8,2.865390369,-0.851000925,-1.0058294,89.65527961,8.824648628,0.09682686,0.446844769,0.035532261,0.0106,47.1698113207547,-31.46,0.03,43.7721661054994,1.45566778900112
"la_selva","oleandra_articulata",4,"oleart","epiphyte","E1","epiphyte",87,NA,NA,NA,NA,NA,NA,2017,26374,8700,0.026374,3.03149425287356e-06,40.5555555555556,10.2222222222222,828.888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la_selva","oleandra_articulata",5,"oleart","epiphyte","E1","epiphyte",117,"2017-07-19",50.3,8.5,41.8,236,0.99,NA,NA,NA,NA,NA,40.2222222222222,10.6111111111111,852.555555555556,113.119143239625,0.1757,603.9,3.059055606,-0.62191086,-0.806941426,94.08790982,10.56415463,0.072423628,0.202410495,0.035809798,0.0133,37.593984962406,-31.36,-1.44,43.1461137050261,1.29414995880253
"la_selva","oleandra_articulata",5,"oleart","epiphyte","E1","epiphyte",69,NA,NA,NA,NA,NA,NA,2017,11955,6900,0.011955,1.73260869565217e-06,40.2222222222222,10.6111111111111,852.555555555556,113.119143239625,0.1757,603.9,3.059055606,-0.62191086,-0.806941426,94.08790982,10.56415463,0.072423628,0.202410495,0.035809798,0.0133,37.593984962406,-31.36,-1.44,43.1461137050261,1.29414995880253
"la_selva","oleandra_articulata",6,"oleart","epiphyte","E1","epiphyte",87,"2017-07-19",42.8,9.8,33,300,1.09,NA,NA,NA,NA,NA,40.2222222222222,11.5555555555556,930.222222222222,125.836680053547,0.0793,517.3,2.769044781,-1.105445709,-1.418152295,86.98216253,8.27980922,0.092609087,0.265314561,0.021839454,0.0245,20.4081632653061,-32.35,1.23,45.6481325470373,1.60263970794721
"la_selva","oleandra_articulata",6,"oleart","epiphyte","E1","epiphyte",65,NA,NA,NA,NA,NA,NA,2017,9390,6500,0.00939,1.44461538461538e-06,40.2222222222222,11.5555555555556,930.222222222222,125.836680053547,0.0793,517.3,2.769044781,-1.105445709,-1.418152295,86.98216253,8.27980922,0.092609087,0.265314561,0.021839454,0.0245,20.4081632653061,-32.35,1.23,45.6481325470373,1.60263970794721
"la_selva","oleandra_articulata",7,"oleart","epiphyte","E1","epiphyte",69,"2017-07-19",46.5,11.5,35,382,1.22,NA,NA,NA,NA,NA,NA,NA,NA,119.143239625167,0.1114,712.6,2.774768353,-0.965046157,-1.22,92.94450153,11.84835112,0.064555247,0.148368505,0.015556975,0.0145,34.4827586206897,-35.97,-0.17,44.9774884730133,1.18578790344454
"la_selva","oleandra_articulata",8,"oleart","epiphyte","E1","epiphyte",65,"2017-07-19",32.7,11,21.7,268,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1202,435.4,2.222120373,-1.133904977,-1.229115362,94.45940416,20.09455148,0.04577843,0.446947292,0.015601703,NA,NA,-35.46,4.02,45.9578739044388,1.63669776646876
"la_selva","pecluma_pectinata",1,"pecpec","epiphyte","E1","epiphyte",57,"2017-07-18",27,4,23,300,1.09,NA,NA,NA,NA,NA,38,11.2125,856.08875,34.0088516189145,0.1483,143.5,1.900382061,-1.246892142,-1.46541614,96.61967405,30.83909884,0.026756495,0.074532042,0.029193549,0.0134,29.8507462686567,-35.5,1.31,49.178877522809,1.59635056676803
"la_selva","pecluma_pectinata",2,"pecpec","epiphyte","E1","epiphyte",108.3,"2017-07-18",45.9,7.5,38.4,351,1.17,NA,NA,NA,NA,NA,36.5375,10.6125,776.5625,33.3100395993478,0.1187,104.6,3.808636785,-1.387823347,-1.761345864,96.68531799,36.78383457,0.020725963,0.043488325,0.049765779,0.016,31.25,-33.14,0.54,46.4721432632177,3.06566230812962
"la_selva","pecluma_pectinata",3,"pecpec","epiphyte","E1","epiphyte",220.3,"2017-07-18",67.8,10.5,57.3,503,1.41,NA,NA,NA,NA,NA,39.375,11.2,882.73,34.9406009783368,0.2497,110.9,1.745479318,-1.469571977,-1.797877612,94.94175093,24.88496958,0.031805911,0.08160967,0.069444368,0.0098,51.0204081632653,-33.24,0.37,47.4847065307247,1.56379167814825
"la_selva","pecluma_pectinata",4,"pecpec","epiphyte","E1","epiphyte",97.3,"2017-07-18",43.3,4.8,38.5,490,1.39,NA,NA,NA,NA,NA,NA,NA,NA,35.9189378057303,0.1553,138.4,1.729549131,-1.104527922,-1.276523115,96.05397607,28.3271038,0.030390537,0.133172475,0.032766808,0.0083,60.2409638554217,-33.96,2.34,48.7512181916622,1.33297238765566
"la_selva","pecluma_pectinata",5,"pecpec","epiphyte","E1","epiphyte",161.7,"2017-07-18",49.6,5.5,44.1,338,1.15,NA,NA,NA,NA,NA,NA,NA,NA,33.40321453529,0.1528,111.4,3.548269027,-0.696426144,-0.840529012,96.99811092,21.26738296,0.037791805,0.12727788,0.102183278,NA,NA,-34.21,2.91,46.4503526858383,2.69451980466631
"la_selva","pecluma_pectinata",6,"pecpec","epiphyte","E1","epiphyte",111,"2017-07-18",61.5,8.5,53,376,1.21,NA,NA,NA,NA,NA,NA,NA,NA,37.409736780806,0.113,118.1,3.939196485,-0.777852631,-1.030728501,90.69276909,7.893507732,0.092574418,0.222841684,0.193845032,NA,NA,-34.1,1.35,41.5293472298409,2.09489851892485
"la_selva","pecluma_pectinata",10,"pecpec","epiphyte","E1","epiphyte",42.2,"2017-07-18",38,6,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la_selva","phlebodium_aureum",1,"phlaur","epiphyte","E1","epiphyte",995.77,"2017-07-04",91.5,41.5,50,281,1.06,2019,144239.28,99577,0.14423928,1.44852003976822e-06,41.2222222222222,14.7222222222222,1215.22222222222,38.8240380458279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0041,121.951219512195,-32.07,0.64,46.0133185349612,2.73862375138735
"la_selva","phlebodium_aureum",2,"phlaur","epiphyte","E1","epiphyte",403.8,"2017-07-04",64.7,31.3,33.4,332,1.14,2019,142750.75,40380,0.14275075,3.53518449727588e-06,40.25,14.8125,1193.25,39.0402075226978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0042,119.047619047619,-30.21,1.71,46.3072289156626,2.56270536692222
"la_selva","phlebodium_aureum",3,"phlaur","epiphyte","E1","epiphyte",133.1,"2017-07-04",73.8,40.1,33.7,268,1.04,2019,220483.021,13310,0.220483021,1.65652157024793e-05,42.3333333333333,14.3333333333333,1216.33333333333,53.0047557284911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0063,79.3650793650794,-29.51,2.59,46.8857764481915,3.33206418275769
"la_selva","phlebodium_aureum",4,"phlaur","epiphyte","E1","epiphyte",282.9,"2017-07-04",64.3,36.9,27.4,477,1.37,2019,240840.846,28290,0.240840846,8.5132854718982e-06,43,15.2857142857143,1314.85714285714,43.1906614785992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0057,87.719298245614,-29.55,2.39,46.0659058487874,3.3320970042796
"la_selva","phlebodium_aureum",5,"phlaur","epiphyte","E1","epiphyte",1174.2,"2017-07-04",123.5,49.2,74.3,332,1.14,2019,236761.321,117420,0.236761321,2.01636280872083e-06,41.4285714285714,14.0714285714286,1167.85714285714,41.8071768266321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0058,86.2068965517241,-29.05,2.42,45.0253764640268,1.98912437255996
"la_selva","phlebodium_aureum",6,"phlaur","epiphyte","E1","epiphyte",1106.6,"2017-07-04",97.5,28.5,69,363,1.19,2019,125731.458,110660,0.125731458,1.13619607807699e-06,38.5,14.8333333333333,1138.5,43.9688715953307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0072,69.4444444444444,-28.54,3.09,48.0273702031603,3.79853273137697
"la_selva","phlebodium_aureum",7,"phlaur","epiphyte","E1","epiphyte",755.3,"2017-07-04",104.5,40.4,64.1,NA,NA,NA,NA,NA,NA,NA,39.3333333333333,15.5,1222.55555555556,42.9744920017294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0047,106.382978723404,NA,NA,NA,NA
